date,cash,reserved_cash,market_value,nav,peak_nav,drawdown,holdings
20250523,886586.3551250002,0,235000.0,1121586.3551250002,1276947.5497500002,-0.12166607364211357,1
20250526,886586.3551250002,0,224000.0,1110586.3551250002,1276947.5497500002,-0.13028036637649687,1
20250527,886586.3551250002,0,246000.0,1132586.3551250002,1276947.5497500002,-0.11305178090773027,1
20250528,886586.3551250002,0,240000.0,1126586.3551250002,1276947.5497500002,-0.1177504860355757,1
20250529,886586.3551250002,0,226000.0,1112586.3551250002,1276947.5497500002,-0.12871413133388176,1
20250602,752121.5301250003,0,343000.0,1095121.5301250003,1276947.5497500002,-0.1423911417979522,2
20250603,752121.5301250003,0,347750.0,1099871.5301250003,1276947.5497500002,-0.13867133357174122,2
20250604,752121.5301250003,0,346700.0,1098821.5301250003,1276947.5497500002,-0.13949360696911417,2
20250605,752121.5301250003,0,336750.0,1088871.5301250003,1276947.5497500002,-0.14728562630612463,2
20250606,752121.5301250003,0,327550.0,1079671.5301250003,1276947.5497500002,-0.1544903075021543,2
20250609,752121.5301250003,0,322350.0,1074471.5301250003,1276947.5497500002,-0.15856251861295367,2
20250610,752121.5301250003,0,321350.0,1073471.5301250003,1276947.5497500002,-0.15934563613426123,2
20250611,782582.0488750003,0,278600.0,1061182.0488750003,1276947.5497500002,-0.16896974422891708,2
20250612,608187.0851250002,0,451750.0,1059937.0851250002,1276947.5497500002,-0.169944697154935,3
20250613,608187.0851250002,0,460250.0,1068437.0851250002,1276947.5497500002,-0.16328819822382057,3
20250616,608187.0851250002,0,442000.0,1050187.0851250002,1276947.5497500002,-0.17758009298768385,3
20250617,608187.0851250002,0,451250.0,1059437.0851250002,1276947.5497500002,-0.17033625591558876,3
20250618,596949.6476250002,0,473500.0,1070449.6476250002,1276947.5497500002,-0.16171212526734402,3
20250619,596949.6476250002,0,449000.0,1045949.6476250002,1276947.5497500002,-0.1808985045393796,3
20250620,858186.0926250003,0,170600.0,1028786.0926250003,1276947.5497500002,-0.1943395851878057,1
20250623,479697.5138750003,0,565250.0,1044947.5138750003,1276947.5497500002,-0.18168329303769815,3
20250624,479697.5138750003,0,558650.0,1038347.5138750003,1276947.5497500002,-0.18685186867832815,3
20250625,479697.5138750003,0,572750.0,1052447.5138750002,1276947.5497500002,-0.1758099116278915,3
20250626,479697.5138750003,0,538600.0,1018297.5138750003,1276947.5497500002,-0.20255337498054504,3
20250627,479697.5138750003,0,530650.0,1010347.5138750003,1276947.5497500002,-0.20877915927494017,3
20250630,801532.9938750003,0,195000.0,996532.9938750003,1276947.5497500002,-0.2195975519353941,1
20250701,485883.8338750002,0,505500.0,991383.8338750002,1276947.5497500002,-0.22362994935141023,3
20250702,485883.8338750002,0,512500.0,998383.8338750002,1276947.5497500002,-0.21814812670225725,3
20250703,485883.8338750002,0,513400.0,999283.8338750002,1276947.5497500002,-0.2174433209330804,3
20250704,604402.4238750001,0,395500.0,999902.4238750001,1276947.5497500002,-0.21695889226557485,2
20250707,604402.4238750001,0,390400.0,994802.4238750001,1276947.5497500002,-0.22095279162424353,2
20250708,604402.4238750001,0,386000.0,990402.4238750001,1276947.5497500002,-0.22439850871799683,2
20250709,604402.4238750001,0,402950.0,1007352.4238750001,1276947.5497500002,-0.2111246667318335,2
20250710,604402.4238750001,0,412900.0,1017302.4238750001,1276947.5497500002,-0.20333264739482315,2
20250711,604402.4238750001,0,406700.0,1011102.4238750001,1276947.5497500002,-0.20818797602693007,2
20250714,609305.3238750001,0,393400.0,1002705.3238750001,1276947.5497500002,-0.21476389216510183,2
20250715,609305.3238750001,0,394600.0,1003905.3238750001,1276947.5497500002,-0.2138241511395328,2
20250716,609305.3238750001,0,393600.0,1002905.3238750001,1276947.5497500002,-0.21460726866084034,2
20250717,609305.3238750001,0,386600.0,995905.3238750001,1276947.5497500002,-0.22008909130999343,2
20250718,609305.3238750001,0,399000.0,1008305.3238750001,1276947.5497500002,-0.2103784340457795,2
20250721,815709.0938750001,0,195600.0,1011309.0938750001,1276947.5497500002,-0.20802612912880136,1
20250722,815709.0938750001,0,184500.0,1000209.0938750001,1276947.5497500002,-0.21671873361531546,1
20250723,624637.2038750001,0,370500.0,995137.2038750001,1276947.5497500002,-0.2206906195404601,2
20250724,624637.2038750001,0,394800.0,1019437.2038750001,1276947.5497500002,-0.2016608637726861,2
20250725,624637.2038750001,0,411450.0,1036087.2038750001,1276947.5497500002,-0.18862195704291496,2
20250728,624637.2038750001,0,409200.0,1033837.2038750001,1276947.5497500002,-0.19038397146585706,2
20250729,624637.2038750001,0,413400.0,1038037.2038750001,1276947.5497500002,-0.18709487787636525,2
20250730,624637.2038750001,0,433800.0,1058437.2038750001,1276947.5497500002,-0.17111928044169078,2
20250731,624637.2038750001,0,432750.0,1057387.2038750001,1276947.5497500002,-0.17194155383906373,2
20250801,624637.2038750001,0,436500.0,1061137.2038750001,1276947.5497500002,-0.1690048631341603,2
20250804,897800.4976250001,0,150000.0,1047800.4976250001,1276947.5497500002,-0.1794490714750675,1
20250805,897800.4976250001,0,140000.0,1037800.4976250001,1276947.5497500002,-0.18728024668814325,1
20250806,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250807,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250808,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250811,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250812,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250813,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250814,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250815,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250818,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250819,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250820,1029216.3976250001,0,0.0,1029216.3976250001,1276947.5497500002,-0.1940026058027996,0
20250821,803395.0601250001,0,222500.0,1025895.0601250001,1276947.5497500002,-0.19660360339322547,2
20250822,556121.0576250001,0,482700.0,1038821.0576250001,1276947.5497500002,-0.18648102827059754,3
20250825,556121.0576250001,0,490900.0,1047021.0576250001,1276947.5497500002,-0.18005946459587552,3
20250826,556121.0576250001,0,512100.0,1068221.0576250001,1276947.5497500002,-0.16345737314415487,3
20250827,556121.0576250001,0,517900.0,1074021.0576250001,1276947.5497500002,-0.15891529152057093,3
20250828,556121.0576250001,0,518000.0,1074121.0576250001,1276947.5497500002,-0.15883697976844025,3
20250829,556121.0576250001,0,521300.0,1077421.0576250001,1276947.5497500002,-0.1562526919481252,3
20250901,556121.0576250001,0,515700.0,1071821.0576250001,1276947.5497500002,-0.16063815006744764,3
20250902,569345.4326250002,0,509000.0,1078345.4326250004,1276947.5497500002,-0.15552879768936634,3
20250903,569345.4326250002,0,494950.0,1064295.4326250004,1276947.5497500002,-0.1665315988637378,3
20250904,746300.7651250004,0,324200.0,1070500.7651250004,1276947.5497500002,-0.16167209425744844,2
20250905,565112.5751250003,0,497850.0,1062962.5751250004,1276947.5497500002,-0.16757538292539398,3
20250908,780187.8163750004,0,266900.0,1047087.8163750004,1276947.5497500002,-0.18000718464904963,2
20250909,780187.8163750004,0,265750.0,1045937.8163750004,1276947.5497500002,-0.1809077697985534,2
20250910,780187.8163750004,0,280400.0,1060587.8163750004,1276947.5497500002,-0.16943509811139745,2
20250911,737057.0938750005,0,318600.0,1055657.0938750005,1276947.5497500002,-0.1732964332938528,2
20250912,737057.0938750005,0,315900.0,1052957.0938750005,1276947.5497500002,-0.17541085060138328,2
20250915,713726.5063750006,0,313000.0,1026726.5063750006,1276947.5497500002,-0.19595248326682468,2
20250916,713726.5063750006,0,315100.0,1028826.5063750006,1276947.5497500002,-0.19430793647207878,2
20250917,690603.1288750006,0,336000.0,1026603.1288750006,1276947.5497500002,-0.19604910234880968,2
20250918,838320.6238750007,0,184500.0,1022820.6238750007,1276947.5497500002,-0.19901124828874317,1
20250919,838320.6238750007,0,168300.0,1006620.6238750007,1276947.5497500002,-0.21169775213392583,1
20250922,838320.6238750007,0,163200.0,1001520.6238750007,1276947.5497500002,-0.2156916514925945,1
20250923,838320.6238750007,0,167400.0,1005720.6238750007,1276947.5497500002,-0.2124025579031027,1
20250924,838320.6238750007,0,183900.0,1022220.6238750007,1276947.5497500002,-0.19948111880152775,1
20250925,838320.6238750007,0,178200.0,1016520.6238750007,1276947.5497500002,-0.20394488867298088,1
20250926,664746.6663750007,0,343000.0,1007746.6663750007,1276947.5497500002,-0.2108159285224389,2
20250930,663224.4488750007,0,345300.0,1008524.4488750007,1276947.5497500002,-0.21020683341892243,2
20251001,663224.4488750007,0,348300.0,1011524.4488750007,1276947.5497500002,-0.20785748085499978,2
20251002,663224.4488750007,0,362700.0,1025924.4488750007,1276947.5497500002,-0.19658058854817073,2
20251003,663224.4488750007,0,377400.0,1040624.4488750007,1276947.5497500002,-0.1850687609849494,2
20251007,663224.4488750007,0,368500.0,1031724.4488750007,1276947.5497500002,-0.1920385069245868,2
20251008,688356.6238750006,0,331200.0,1019556.6238750006,1276947.5497500002,-0.20156734387829112,2
20251009,688356.6238750006,0,335300.0,1023656.6238750006,1276947.5497500002,-0.1983565620409301,2
20251013,688356.6238750006,0,333800.0,1022156.6238750006,1276947.5497500002,-0.19953123832289144,2
20251014,688356.6238750006,0,312000.0,1000356.6238750006,1276947.5497500002,-0.21660320028739655,2
20251015,688356.6238750006,0,323600.0,1011956.6238750006,1276947.5497500002,-0.20751903704022867,2
20251016,688356.6238750006,0,326900.0,1015256.6238750006,1276947.5497500002,-0.20493474921991373,2
20251017,688356.6238750006,0,323300.0,1011656.6238750006,1276947.5497500002,-0.20775397229662096,2
20251020,688356.6238750006,0,334600.0,1022956.6238750006,1276947.5497500002,-0.19890474430584537,2
20251021,688356.6238750006,0,324600.0,1012956.6238750006,1276947.5497500002,-0.20673591951892112,2
20251022,688356.6238750006,0,316600.0,1004956.6238750006,1276947.5497500002,-0.21300085968938176,2
20251023,688356.6238750006,0,306800.0,995156.6238750006,1276947.5497500002,-0.2206754113981959,2
20251027,688356.6238750006,0,307200.0,995556.6238750006,1276947.5497500002,-0.22036216438967293,2
20251028,688356.6238750006,0,300600.0,988956.6238750006,1276947.5497500002,-0.22553074003030293,2
20251029,688356.6238750006,0,301700.0,990056.6238750006,1276947.5497500002,-0.22466931075686458,2
20251030,844263.6688750007,0,141600.0,985863.6688750007,1276947.5497500002,-0.22795288728341878,1
20251031,774953.0488750007,0,206400.0,981353.0488750007,1276947.5497500002,-0.2314852328373791,2
20251103,774953.0488750007,0,201000.0,975953.0488750007,1276947.5497500002,-0.23571406745244006,2
20251104,774953.0488750007,0,189400.0,964353.0488750007,1276947.5497500002,-0.24479823069960782,2
20251105,856988.4288750007,0,108500.0,965488.4288750007,1276947.5497500002,-0.24390909472826572,1
20251106,856988.4288750007,0,116000.0,972988.4288750007,1276947.5497500002,-0.23803571331845885,1
20251107,856988.4288750007,0,115500.0,972488.4288750007,1276947.5497500002,-0.23842727207911263,1
20251110,856988.4288750007,0,127000.0,983988.4288750007,1276947.5497500002,-0.22942142058407555,1
20251111,830911.3218750007,0,157910.0,988821.3218750007,1276947.5497500002,-0.22563669739717085,2
20251112,830911.3218750007,0,159190.0,990101.3218750007,1276947.5497500002,-0.22463430696989706,2
20251113,782482.9918750008,0,202980.0,985462.9918750008,1276947.5497500002,-0.22826666446250365,2
20251114,782482.9918750008,0,203730.0,986212.9918750008,1276947.5497500002,-0.227679326321523,2
20251117,819979.7398750009,0,161580.0,981559.7398750009,1276947.5497500002,-0.2313233694937824,2
20251118,819979.7398750009,0,161760.0,981739.7398750009,1276947.5497500002,-0.23118240833994697,2
20251119,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251120,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251121,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251124,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251125,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251126,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251127,976573.731625001,0,0.0,976573.731625001,1276947.5497500002,-0.2352279999157414,0
20251128,508707.971625001,0,465000.0,973707.9716250009,1276947.5497500002,-0.2374722267836038,3
20251201,508707.971625001,0,465600.0,974307.9716250009,1276947.5497500002,-0.23700235627081934,3
20251202,508707.971625001,0,456000.0,964707.9716250009,1276947.5497500002,-0.244520284475372,3
20251203,508707.971625001,0,455800.0,964507.9716250009,1276947.5497500002,-0.24467690797963348,3
20251204,508707.971625001,0,438800.0,947507.9716250009,1276947.5497500002,-0.2579899058418623,3
20251205,508707.971625001,0,455600.0,964307.9716250009,1276947.5497500002,-0.24483353148389508,3
20251208,508707.971625001,0,457000.0,965707.9716250009,1276947.5497500002,-0.24373716695406444,3
20251209,508707.971625001,0,482400.0,991107.9716250009,1276947.5497500002,-0.2238459819128521,3
20251210,508707.971625001,0,483000.0,991707.9716250009,1276947.5497500002,-0.22337611140006752,3
20251211,508707.971625001,0,476600.0,985307.9716250009,1276947.5497500002,-0.22838806353643604,3
20251212,786931.416625001,0,197750.0,984681.416625001,1276947.5497500002,-0.2288787297349988,1
20251215,786931.416625001,0,194500.0,981431.416625001,1276947.5497500002,-0.23142386167924844,1
20251216,786931.416625001,0,198750.0,985681.416625001,1276947.5497500002,-0.22809561221369123,1
20251217,786931.416625001,0,192250.0,979181.416625001,1276947.5497500002,-0.23318587610219044,1
20251218,786931.416625001,0,197500.0,984431.416625001,1276947.5497500002,-0.22907450911532568,1
20251219,786931.416625001,0,195500.0,982431.416625001,1276947.5497500002,-0.2306407441579409,1
20251222,786931.416625001,0,192000.0,978931.416625001,1276947.5497500002,-0.23338165548251733,1
20251223,786931.416625001,0,192500.0,979431.416625001,1276947.5497500002,-0.23299009672186355,1
20251224,786931.416625001,0,199000.0,985931.416625001,1276947.5497500002,-0.22789983283336435,1
20251226,786931.416625001,0,199000.0,985931.416625001,1276947.5497500002,-0.22789983283336435,1
20251229,786931.416625001,0,179250.0,966181.416625001,1276947.5497500002,-0.24336640387918895,1
20251230,786931.416625001,0,172500.0,959431.416625001,1276947.5497500002,-0.24865244714801504,1
20251231,786931.416625001,0,169750.0,956681.416625001,1276947.5497500002,-0.2508060203316108,1
