date,nav,cash,market_value,positions,peak,drawdown
20250605,4467764.253301502,3092564.253301502,1375200.0,1,6185379.976108251,-0.27768960507539375
20250606,4427909.536801502,1807109.536801502,2620800.0,2,6185379.976108251,-0.28413297907245516
20250609,4414409.536801502,1807109.536801502,2607300.0,2,6185379.976108251,-0.28631554506713053
20250610,4418039.059551502,1783139.059551502,2634900.0,3,6185379.976108251,-0.2857287544796454
20250611,4433944.607551502,805944.607551502,3628000.0,4,6185379.976108251,-0.2831572797987951
20250612,4439188.744551502,1281088.744551502,3158100.0,4,6185379.976108251,-0.28230945201452706
20250613,4424288.744551502,1281088.744551502,3143200.0,4,6185379.976108251,-0.2847183581864281
20250616,4322677.704551502,2524277.704551502,1798400.0,3,6185379.976108251,-0.301145973044769
20250617,4341827.704551502,2524277.704551502,1817550.0,3,6185379.976108251,-0.2980499627634331
20250618,4462817.539551502,2212267.539551502,2250550.0,3,6185379.976108251,-0.27848934798029334
20250619,4327667.539551502,2212267.539551502,2115400.0,3,6185379.976108251,-0.3003392586603215
20250620,4250178.545551502,1601378.5455515021,2648800.0,3,6185379.976108251,-0.31286702482817375
20250623,4206278.545551502,1601378.5455515021,2604900.0,3,6185379.976108251,-0.31996440609974786
20250624,4224328.545551502,1601378.5455515021,2622950.0,3,6185379.976108251,-0.3170462345290892
20250625,4228728.545551502,1601378.5455515021,2627350.0,3,6185379.976108251,-0.3163348796863802
20250626,4166478.545551502,1601378.5455515021,2565100.0,3,6185379.976108251,-0.3263989339951612
20250627,4162878.545551502,1601378.5455515021,2561500.0,3,6185379.976108251,-0.3269809515937413
20250630,4161564.4865515027,4137364.4865515027,24200.0,1,6185379.976108251,-0.32719339755584476
20250701,4164406.851301503,1611656.851301503,2552750.0,3,6185379.976108251,-0.32673386802637705
20250702,4251956.851301502,1611656.851301503,2640300.0,3,6185379.976108251,-0.3125795233720192
20250703,4254456.851301502,1611656.851301503,2642800.0,3,6185379.976108251,-0.3121753444841163
20250704,4309046.697301503,2841696.6973015033,1467350.0,2,6185379.976108251,-0.3033497191852891
20250707,4282896.697301503,2841696.6973015033,1441200.0,2,6185379.976108251,-0.30757743035275287
20250708,4316396.697301503,2841696.6973015033,1474700.0,2,6185379.976108251,-0.30216143325485467
20250709,4412046.697301503,2841696.6973015033,1570350.0,2,6185379.976108251,-0.2866975490036916
20250710,4435496.697301503,2841696.6973015033,1593800.0,2,6185379.976108251,-0.2829063510351628
20250711,4412546.697301503,2841696.6973015033,1570850.0,2,6185379.976108251,-0.28661671322611104
20250714,4392546.697301503,2841696.6973015033,1550850.0,2,6185379.976108251,-0.28985014432933376
20250715,4392646.697301503,2841696.6973015033,1550950.0,2,6185379.976108251,-0.28983397717381765
20250716,4372446.697301503,2841696.6973015033,1530750.0,2,6185379.976108251,-0.2930997425880727
20250717,4325946.697301503,2841696.6973015033,1484250.0,2,6185379.976108251,-0.3006174699030658
20250718,4415896.697301503,2841696.6973015033,1574200.0,2,6185379.976108251,-0.2860751135163212
20250721,4492971.868301503,3000371.8683015034,1492600.0,2,6185379.976108251,-0.2736142507564403
20250722,4409671.868301503,3000371.8683015034,1409300.0,2,6185379.976108251,-0.2870814913013633
20250723,4380471.868301503,3000371.8683015034,1380100.0,2,6185379.976108251,-0.2918023007120686
20250724,4515371.868301503,3000371.8683015034,1515000.0,2,6185379.976108251,-0.2699928079208308
20250725,4663771.868301503,3000371.8683015034,1663400.0,2,6185379.976108251,-0.24600074913491743
20250728,4677221.868301503,3000371.8683015034,1676850.0000000002,2,6185379.976108251,-0.24382626671800012
20250729,4640621.868301503,3000371.8683015034,1640250.0,2,6185379.976108251,-0.24974344563689788
20250730,4800571.868301503,3000371.8683015034,1800200.0000000002,2,6185379.976108251,-0.22388408038887342
20250731,4816121.868301503,3000371.8683015034,1815749.9999999998,2,6185379.976108251,-0.22137008770611766
20250801,4800721.868301503,3000371.8683015034,1800350.0000000002,2,6185379.976108251,-0.22385982965559925
20250804,4681971.868301503,3000371.8683015034,1681599.9999999998,2,6185379.976108251,-0.24305832683098472
20250805,4711421.868301503,3000371.8683015034,1711050.0000000002,2,6185379.976108251,-0.23829709953148914
20250806,4687344.619551503,4661194.619551503,26150.0,1,6185379.976108251,-0.24218970578090326
20250807,4687344.619551503,4661194.619551503,26150.0,1,6185379.976108251,-0.24218970578090326
20250808,4687344.619551503,4661194.619551503,26150.0,1,6185379.976108251,-0.24218970578090326
20250811,4687294.619551503,4661194.619551503,26100.0,1,6185379.976108251,-0.24219778935866132
20250812,4687344.619551503,4661194.619551503,26150.0,1,6185379.976108251,-0.24218970578090326
20250813,4687394.619551503,4661194.619551503,26200.0,1,6185379.976108251,-0.2421816222031452
20250814,4687544.619551503,4661194.619551503,26350.0,1,6185379.976108251,-0.24215737146987104
20250815,4687344.619551503,4661194.619551503,26150.0,1,6185379.976108251,-0.24218970578090326
20250818,4687194.619551503,4661194.619551503,26000.0,1,6185379.976108251,-0.24221395651417743
20250819,4687144.619551503,4661194.619551503,25950.0,1,6185379.976108251,-0.2422220400919355
20250820,4687044.619551503,4661194.619551503,25850.0,1,6185379.976108251,-0.2422382072474516
20250821,4685294.619551503,4661194.619551503,24100.0,1,6185379.976108251,-0.24252113246898366
20250822,4748918.498301502,-519981.5016984972,5268900.0,5,6185379.976108251,-0.23223496104608743
20250825,4778668.498301502,-519981.5016984972,5298650.0,5,6185379.976108251,-0.22742523228004352
20250826,4897968.498301502,-519981.5016984972,5417950.0,5,6185379.976108251,-0.20813781574931944
20250827,4992368.498301502,-519981.5016984972,5512350.0,5,6185379.976108251,-0.19287602094210776
20250828,4872618.498301502,-519981.5016984972,5392600.0,5,6185379.976108251,-0.21223618967265434
20250829,5031518.498301502,-519981.5016984972,5551500.0,5,6185379.976108251,-0.18654657955754905
20250901,5020968.498301502,-519981.5016984972,5540950.0,5,6185379.976108251,-0.18825221446449913
20250902,5192326.605801503,3547776.605801503,1644550.0,2,6185379.976108251,-0.16054848273550404
20250903,5353376.605801503,3547776.605801503,1805600.0,2,6185379.976108251,-0.13451127877680236
20250904,5259628.441801503,1969628.441801503,3290000.0,3,6185379.976108251,-0.14966769024418403
20250905,5212233.561301503,2699683.561301504,2512550.0,3,6185379.976108251,-0.1573300942812954
20250908,5116587.263301504,2028237.263301504,3088350.0,3,6185379.976108251,-0.17279338002436118
20250909,5230341.6593015045,2052941.659301504,3177400.0,2,6185379.976108251,-0.15440252991662484
20250910,5210341.6593015045,2052941.659301504,3157400.0,2,6185379.976108251,-0.15763596101984767
20250911,5240947.886551504,1663547.8865515038,3577400.0,3,6185379.976108251,-0.15268780466272502
20250912,5351335.838551504,244735.83855150384,5106600.0,4,6185379.976108251,-0.1348412127918317
20250915,5251335.838551504,244735.83855150384,5006600.0,4,6185379.976108251,-0.15100836830794573
20250916,5261335.838551504,244735.83855150384,5016600.0,4,6185379.976108251,-0.14939165275633437
20250917,5363321.162551504,-578278.8374484961,5941600.0,4,6185379.976108251,-0.13290352682164153
20250918,5618824.986551504,-1510275.013448496,7129100.0,5,6185379.976108251,-0.0915958262459432
20250919,5466924.986551504,-1510275.013448496,6977200.0,5,6185379.976108251,-0.11615373547492047
20250922,5325924.986551504,-1510275.013448496,6836200.0,5,6185379.976108251,-0.13894942475264127
20250923,5410724.986551504,-1510275.013448496,6921000.0,5,6185379.976108251,-0.1252396768749765
20250924,5496724.986551504,-1510275.013448496,7007000.0,5,6185379.976108251,-0.1113359231311184
20250925,5476324.986551504,-1510275.013448496,6986600.0,5,6185379.976108251,-0.11463402285640567
20250926,5349783.401551504,1006983.4015515039,4342800.0,3,6185379.976108251,-0.1350921976959114
20250930,5415935.669051504,14635.669051503995,5401300.0,4,6185379.976108251,-0.12439725773175059
20251001,5466535.669051504,14635.669051503995,5451900.0,4,6185379.976108251,-0.1162166770405969
20251002,5534535.669051504,14635.669051503995,5519900.0,4,6185379.976108251,-0.10522301128963929
20251003,5632435.669051504,14635.669051503995,5617800.0,4,6185379.976108251,-0.0893953660393636
20251007,5728735.669051504,14635.669051503995,5714100.0,4,6185379.976108251,-0.0738263952773458
20251008,5680935.669051504,14635.669051503995,5666300.0,4,6185379.976108251,-0.08155429561404826
20251009,5681935.669051504,14635.669051503995,5667300.0,4,6185379.976108251,-0.08139262405888714
20251013,5633435.669051504,14635.669051503995,5618800.0,4,6185379.976108251,-0.08923369448420249
20251014,5592035.669051504,14635.669051503995,5577400.0,4,6185379.976108251,-0.0959268968678737
20251015,5675635.669051504,14635.669051503995,5661000.0,4,6185379.976108251,-0.08241115485640238
20251016,5733235.669051504,14635.669051503995,5718600.0,4,6185379.976108251,-0.07309887327912068
20251017,5663035.669051504,14635.669051503995,5648400.0,4,6185379.976108251,-0.08444821645143274
20251020,5896735.669051504,14635.669051503995,5882100.0,4,6185379.976108251,-0.04666557401027416
20251021,5842135.669051504,14635.669051503995,5827500.0,4,6185379.976108251,-0.055492840922072406
20251022,5925635.669051504,14635.669051503995,5911000.0,4,6185379.976108251,-0.041993266066117196
20251023,6129144.716551504,-256955.28344849613,6386100.0,4,6185379.976108251,-0.009091641867429723
20251027,6302944.716551504,-256955.28344849613,6559900.0,4,6302944.716551504,0.0
20251028,6427044.716551504,-256955.28344849613,6684000.0,4,6427044.716551504,0.0
20251029,6583244.716551504,-256955.28344849613,6840200.0,4,6583244.716551504,0.0
20251030,6285544.716551504,-256955.28344849613,6542500.0,4,6583244.716551504,-0.045220861872493745
20251031,6229527.628551504,1840527.6285515039,4389000.0,3,6583244.716551504,-0.05372990117026788
20251103,6186527.628551504,1840527.6285515039,4346000.0,3,6583244.716551504,-0.060261634662096
20251104,6108762.621051503,242662.6210515038,5866100.0,4,6583244.716551504,-0.07207419987093355
20251105,6067962.621051503,242662.6210515038,5825300.0,4,6583244.716551504,-0.07827175164922628
20251106,6148498.239551504,1732198.239551504,4416300.0,3,6583244.716551504,-0.06603832847151592
20251107,6113537.668301504,-36062.33169849636,6149600.0,4,6583244.716551504,-0.07134886647447103
20251110,5976837.668301504,-36062.33169849636,6012900.0,4,6583244.716551504,-0.09211370294732923
20251111,5863061.339551503,1521161.3395515033,4341900.0,3,6583244.716551504,-0.10939641590252991
20251112,6046961.339551503,1521161.3395515033,4525800.0,3,6583244.716551504,-0.08146186266654876
20251113,6074734.799551504,1373034.7995515033,4701700.0,4,6583244.716551504,-0.07724305246036378
20251114,6123134.799551504,1373034.7995515033,4750100.0,4,6583244.716551504,-0.06989105476258517
20251117,6222224.177551503,-216925.82244849694,6439150.0,4,6583244.716551504,-0.054839301065677803
20251118,6159774.177551503,-216925.82244849694,6376700.0,4,6583244.716551504,-0.06432550470671661
20251119,6174284.362801503,1472984.362801503,4701300.0,3,6583244.716551504,-0.062121396265552464
20251120,6335984.362801503,1472984.362801503,4863000.0,3,6583244.716551504,-0.03755904032070112
20251121,6360684.362801503,1472984.362801503,4887700.0,3,6583244.716551504,-0.03380709108237201
20251124,6392184.362801503,1472984.362801503,4919200.0,3,6583244.716551504,-0.029022216547660684
20251125,6397484.362801503,1472984.362801503,4924500.0,3,6583244.716551504,-0.028217142419598162
20251126,6421084.362801503,1472984.362801503,4948100.0,3,6583244.716551504,-0.024632284038036634
20251127,6438984.362801503,1472984.362801503,4966000.0,3,6583244.716551504,-0.021913260096089626
20251128,6613089.045301503,-1448010.954698497,8061100.0,5,6613089.045301503,0.0
20251201,6771789.045301503,-1448010.954698497,8219800.0,5,6771789.045301503,0.0
20251202,7042451.409301503,1404151.4093015029,5638300.0,3,7042451.409301503,0.0
20251203,7192351.409301503,1404151.4093015029,5788200.0,3,7192351.409301503,0.0
20251204,7071251.409301503,1404151.4093015029,5667100.0,3,7192351.409301503,-0.016837330812755846
20251205,6978051.409301503,1404151.4093015029,5573900.0,3,7192351.409301503,-0.029795540818939537
20251208,7048351.409301503,1404151.4093015029,5644200.0,3,7192351.409301503,-0.02002126867908205
20251209,7038851.409301503,1404151.4093015029,5634700.0,3,7192351.409301503,-0.02134211626554927
20251210,7180047.858551502,1462147.8585515022,5717900.0,3,7192351.409301503,-0.0017106437171700017
20251211,7123597.858551502,1462147.8585515022,5661450.0,3,7192351.409301503,-0.009559259112546292
20251212,7249197.858551502,1462147.8585515022,5787050.0,3,7249197.858551502,0.0
20251215,7490147.858551502,1462147.8585515022,6028000.0,3,7490147.858551502,0.0
20251216,7307547.858551502,1462147.8585515022,5845400.0,3,7490147.858551502,-0.024378690974908523
20251217,7367797.858551502,1462147.8585515022,5905650.0,3,7490147.858551502,-0.016334791022891926
20251218,7259897.858551502,1462147.8585515022,5797750.0,3,7490147.858551502,-0.030740381144428786
20251219,7531997.858551502,1462147.8585515022,6069850.0,3,7531997.858551502,0.0
20251222,7959847.858551502,1462147.8585515022,6497700.0,3,7959847.858551502,0.0
20251223,8236547.858551502,1462147.8585515022,6774400.0,3,8236547.858551502,0.0
20251224,8148947.858551502,1462147.8585515022,6686800.0,3,8236547.858551502,-0.010635523705365246
20251226,8487497.858551502,1462147.8585515022,7025350.0,3,8487497.858551502,0.0
20251229,8040697.858551502,1462147.8585515022,6578550.0,3,8487497.858551502,-0.05264213404776663
20251230,7999497.858551502,1462147.8585515022,6537350.0,3,8487497.858551502,-0.057496332621553514
20251231,7983510.715551501,7983510.715551501,0.0,0,8487497.858551502,-0.05937994346498876
