date,code,market,event_type,official_prev_close,reference_price,cash_dividend_per_share,stock_shares_per_1000,continuity_bridge,source
20210827,9105,TWSE,息,4.44,4.42,0.020000000000000462,0.0,1.0045248868778283,TWSE_TWT49U
20210827,9937,TWSE,息,49.35,47.05,2.3000000000000043,0.0,1.0488841657810841,TWSE_TWT49U
20210830,1268,TPEX,除息,132.0,125.0,7.0,0.0,1.056,TPEX_exDailyQ
20210830,1514,TWSE,權息,26.3,24.38,1.9200000000000017,0.0,1.0787530762920428,TWSE_TWT49U
20210830,1565,TPEX,除息,349.5,337.5,12.0,0.0,1.0355555555555556,TPEX_exDailyQ
20210830,1603,TWSE,息,27.25,26.75,0.5,0.0,1.0186915887850467,TWSE_TWT49U
20210830,1714,TWSE,息,11.35,10.65,0.6999999999999993,0.0,1.0657276995305163,TWSE_TWT49U
20210830,1722,TWSE,息,57.8,55.5,2.299999999999997,0.0,1.0414414414414415,TWSE_TWT49U
20210830,2013,TWSE,息,73.4,70.6,2.8000000000000114,0.0,1.039660056657224,TWSE_TWT49U
20210830,2066,TPEX,除息,52.2,50.5,1.7,0.0,1.0336633663366337,TPEX_exDailyQ
20210830,2105,TWSE,息,38.15,36.95,1.1999999999999957,0.0,1.0324763193504736,TWSE_TWT49U
20210830,2211,TWSE,息,53.5,51.4,2.1000000000000014,0.0,1.0408560311284047,TWSE_TWT49U
20210830,2316,TWSE,息,29.3,27.8,1.5,0.0,1.0539568345323742,TWSE_TWT49U
20210830,2328,TWSE,息,39.7,39.05,0.6500000000000057,0.0,1.0166453265044815,TWSE_TWT49U
20210830,2484,TWSE,息,35.65,34.65,1.0,0.0,1.028860028860029,TWSE_TWT49U
20210830,2492,TWSE,息,189.0,182.98,6.02000000000001,0.0,1.0328997704667178,TWSE_TWT49U
20210830,2712,TWSE,息,38.1,37.4,0.7000000000000028,0.0,1.018716577540107,TWSE_TWT49U
20210830,3078,TPEX,除息,46.9,43.75,3.15,0.0,1.072,TPEX_exDailyQ
20210830,3236,TPEX,除息,25.55,24.9,0.65,0.0,1.0261044176706828,TPEX_exDailyQ
20210830,3285,TPEX,除息,21.0,20.65,0.35,0.0,1.016949152542373,TPEX_exDailyQ
20210830,3455,TPEX,除息,62.3,58.3,4.0,0.0,1.0686106346483706,TPEX_exDailyQ
20210830,3551,TPEX,除息,66.2,64.0,2.2,0.0,1.034375,TPEX_exDailyQ
20210830,3685,TPEX,除息,23.5,23.3,0.2,0.0,1.0085836909871244,TPEX_exDailyQ
20210830,4121,TPEX,除息,23.25,22.12,1.12904424,0.0,1.0510849909584086,TPEX_exDailyQ
20210830,4303,TPEX,除息,16.35,16.05,0.3,0.0,1.0186915887850467,TPEX_exDailyQ
20210830,4401,TPEX,除息,38.65,37.65,1.0,0.0,1.0265604249667994,TPEX_exDailyQ
20210830,4909,TPEX,除息,22.8,22.5,0.3,0.0,1.0133333333333334,TPEX_exDailyQ
20210830,5206,TPEX,除息,18.05,16.75,1.3,0.0,1.0776119402985076,TPEX_exDailyQ
20210830,5398,TPEX,除息,19.75,19.5,0.25,0.0,1.0128205128205128,TPEX_exDailyQ
20210830,5519,TWSE,息,22.5,20.7,1.8000000000000007,0.0,1.0869565217391304,TWSE_TWT49U
20210830,6114,TPEX,除息,22.5,21.8,0.7,0.0,1.0321100917431192,TPEX_exDailyQ
20210830,6230,TWSE,息,175.5,174.14,1.3600000000000136,0.0,1.0078098082002986,TWSE_TWT49U
20210830,6261,TPEX,除息,90.5,86.5,4.0,0.0,1.046242774566474,TPEX_exDailyQ
20210830,6469,TPEX,除權,316.5,244.01,0.0,297.05342849,1.2970779886070243,TPEX_exDailyQ
20210830,6593,TPEX,除息,27.6,27.1,0.5,0.0,1.018450184501845,TPEX_exDailyQ
20210830,8047,TPEX,除息,12.5,12.35,0.15,0.0,1.0121457489878543,TPEX_exDailyQ
20210830,8406,TPEX,除息,209.0,203.0,6.0,0.0,1.0295566502463054,TPEX_exDailyQ
20210831,1240,TPEX,除權息,57.2,52.57,2.0,50.0,1.088073045463192,TPEX_exDailyQ
20210831,1315,TWSE,息,65.5,63.5,2.0,0.0,1.031496062992126,TWSE_TWT49U
20210831,1339,TWSE,息,37.9,35.9,2.0,0.0,1.0557103064066853,TWSE_TWT49U
20210831,1409,TWSE,息,20.8,19.7,1.1000000000000014,0.0,1.0558375634517767,TWSE_TWT49U
20210831,1525,TWSE,息,65.3,63.1,2.1999999999999957,0.0,1.0348652931854199,TWSE_TWT49U
20210831,1580,TPEX,除息,109.5,102.71,6.79,0.0,1.0661084607146334,TPEX_exDailyQ
20210831,1734,TWSE,息,38.0,37.8,0.20000000000000284,0.0,1.0052910052910053,TWSE_TWT49U
20210831,2002,TWSE,息,37.5,37.2,0.29999999999999716,0.0,1.0080645161290323,TWSE_TWT49U
20210831,2363,TWSE,權息,27.8,25.0,2.8000000000000007,0.0,1.112,TWSE_TWT49U
20210831,2474,TWSE,息,179.0,167.0,12.0,0.0,1.0718562874251496,TWSE_TWT49U
20210831,2597,TWSE,權,149.0,108.75,40.25,0.0,1.3701149425287356,TWSE_TWT49U
20210831,2801,TWSE,權息,17.0,16.47,0.5300000000000011,0.0,1.0321797207043109,TWSE_TWT49U
20210831,2812,TWSE,權息,12.2,11.44,0.7599999999999998,0.0,1.0664335664335665,TWSE_TWT49U
20210831,2884,TWSE,權息,27.85,25.67,2.1799999999999997,0.0,1.0849240358395014,TWSE_TWT49U
20210831,3002,TWSE,息,11.75,11.64,0.10999999999999943,0.0,1.0094501718213058,TWSE_TWT49U
20210831,3206,TPEX,除權息,34.6,31.66,2.0,0.0,1.0928616550852812,TPEX_exDailyQ
20210831,3272,TPEX,除息,40.5,38.7,1.8,0.0,1.0465116279069766,TPEX_exDailyQ
20210831,3374,TPEX,除息,143.5,141.0,2.5,0.0,1.0177304964539007,TPEX_exDailyQ
20210831,3492,TPEX,除息,21.5,21.22,0.28,0.0,1.0131950989632423,TPEX_exDailyQ
20210831,3527,TPEX,除息,245.5,243.5,2.0,0.0,1.0082135523613962,TPEX_exDailyQ
20210831,3558,TPEX,除息,96.3,92.3,4.0,0.0,1.0433369447453955,TPEX_exDailyQ
20210831,3653,TWSE,息,315.0,308.99,6.009999999999991,0.0,1.0194504676526748,TWSE_TWT49U
20210831,3672,TPEX,除息,14.3,14.05,0.25,0.0,1.0177935943060499,TPEX_exDailyQ
20210831,4107,TPEX,除息,106.0,102.0,4.0,0.0,1.0392156862745099,TPEX_exDailyQ
20210831,4581,TWSE,息,37.6,35.6,2.0,0.0,1.0561797752808988,TWSE_TWT49U
20210831,6207,TPEX,除息,32.0,30.5,1.5,0.0,1.0491803278688525,TPEX_exDailyQ
20210831,8103,TWSE,息,42.9,41.5,1.3999999999999986,0.0,1.033734939759036,TWSE_TWT49U
20210831,8424,TPEX,除息,63.0,59.0,4.0,0.0,1.0677966101694916,TPEX_exDailyQ
20210831,9958,TWSE,息,112.0,109.01,2.989999999999995,0.0,1.0274286762682323,TWSE_TWT49U
20210901,1465,TWSE,息,12.95,12.65,0.29999999999999893,0.0,1.0237154150197627,TWSE_TWT49U
20210901,2104,TWSE,息,23.4,23.3,0.09999999999999787,0.0,1.004291845493562,TWSE_TWT49U
20210901,2375,TWSE,息,101.0,99.0,2.0,0.0,1.02020202020202,TWSE_TWT49U
20210901,2472,TWSE,息,71.8,68.86,2.9399999999999977,0.0,1.0426953238454835,TWSE_TWT49U
20210901,2640,TPEX,除權,74.3,70.76,0.0,50.00000443,1.0500282645562464,TPEX_exDailyQ
20210901,2838,TWSE,權,12.25,11.52,0.7300000000000004,0.0,1.0633680555555556,TWSE_TWT49U
20210901,3163,TPEX,除息,44.25,41.75,2.5,0.0,1.0598802395209581,TPEX_exDailyQ
20210901,4764,TWSE,權息,61.0,56.72,4.280000000000001,0.0,1.0754583921015515,TWSE_TWT49U
20210901,5291,TPEX,除息,42.35,41.28,1.07121736,0.0,1.025920542635659,TPEX_exDailyQ
20210901,5312,TPEX,除息,63.3,59.3,4.0,0.0,1.0674536256323777,TPEX_exDailyQ
20210901,6196,TWSE,息,116.0,112.5,3.5,0.0,1.031111111111111,TWSE_TWT49U
20210901,6209,TWSE,權,30.95,30.51,0.0,0.0,1.014421501147165,TWSE_TWT49U
20210902,1203,TWSE,息,33.6,32.5,1.1000000000000014,0.0,1.0338461538461539,TWSE_TWT49U
20210902,1305,TWSE,權息,39.4,35.8,3.6000000000000014,0.0,1.100558659217877,TWSE_TWT49U
20210902,1308,TWSE,權息,37.0,35.09,1.9099999999999966,0.0,1.0544314619549728,TWSE_TWT49U
20210902,1309,TWSE,權息,44.95,39.04,5.910000000000004,0.0,1.1513831967213115,TWSE_TWT49U
20210902,1454,TWSE,息,10.5,10.3,0.1999999999999993,0.0,1.0194174757281553,TWSE_TWT49U
20210902,1587,TWSE,權息,28.65,25.85,2.799999999999997,0.0,1.1083172147001934,TWSE_TWT49U
20210902,2017,TWSE,息,26.4,26.1,0.29999999999999716,0.0,1.011494252873563,TWSE_TWT49U
20210902,2754,TPEX,除息,74.9,74.4,0.49936742,0.0,1.006720430107527,TPEX_exDailyQ
20210902,3010,TWSE,權息,89.3,83.23,6.069999999999993,0.0,1.072930433737835,TWSE_TWT49U
20210902,3050,TWSE,息,15.7,15.1,0.5999999999999996,0.0,1.0397350993377483,TWSE_TWT49U
20210902,3224,TPEX,除權,43.35,42.78,0.0,0.0,1.0133239831697054,TPEX_exDailyQ
20210902,3232,TPEX,除息,20.85,20.55,0.3,0.0,1.0145985401459854,TPEX_exDailyQ
20210902,3306,TPEX,除息,27.55,27.05,0.5,0.0,1.0184842883548983,TPEX_exDailyQ
20210902,3588,TWSE,權息,146.5,132.64,13.860000000000014,0.0,1.1044933655006033,TWSE_TWT49U
20210902,3622,TWSE,息,29.2,28.2,1.0,0.0,1.0354609929078014,TWSE_TWT49U
20210902,4167,TPEX,除權息,23.8,22.47,0.13299459,53.1978372,1.059190031152648,TPEX_exDailyQ
20210902,4542,TPEX,除息,25.95,24.95,1.0,0.0,1.0400801603206413,TPEX_exDailyQ
20210902,4807,TWSE,息,27.6,27.1,0.5,0.0,1.018450184501845,TWSE_TWT49U
20210902,5283,TWSE,息,118.5,114.5,4.0,0.0,1.034934497816594,TWSE_TWT49U
20210902,5386,TPEX,除權息,47.0,44.48,0.3,50.00003814,1.0566546762589928,TPEX_exDailyQ
20210902,5514,TPEX,除權,22.65,21.17,0.0,69.99999949,1.0699102503542748,TPEX_exDailyQ
20210902,6139,TWSE,息,29.95,28.95,1.0,0.0,1.0345423143350605,TWSE_TWT49U
20210902,6234,TPEX,除息,20.95,20.35,0.6,0.0,1.0294840294840293,TPEX_exDailyQ
20210902,6242,TPEX,除息,44.65,41.85,2.8,0.0,1.066905615292712,TPEX_exDailyQ
20210902,6432,TPEX,除息,39.55,37.98,1.57031547,0.0,1.0413375460768826,TPEX_exDailyQ
20210902,6561,TPEX,除息,285.0,276.2,8.8,0.0,1.0318609703113686,TPEX_exDailyQ
20210902,8028,TWSE,權息,56.4,52.64,3.759999999999998,0.0,1.0714285714285714,TWSE_TWT49U
20210902,8905,TPEX,除息,22.3,22.0,0.3,0.0,1.0136363636363637,TPEX_exDailyQ
20210902,8908,TPEX,除權,61.8,55.18,0.0,119.9999992,1.1199710039869517,TPEX_exDailyQ
20210903,1445,TWSE,息,11.9,11.7,0.20000000000000107,0.0,1.0170940170940173,TWSE_TWT49U
20210903,1530,TWSE,息,39.2,36.7,2.5,0.0,1.0681198910081744,TWSE_TWT49U
20210903,2030,TWSE,息,36.35,35.85,0.5,0.0,1.0139470013947,TWSE_TWT49U
20210903,2461,TWSE,息,23.85,23.31,0.5400000000000027,0.0,1.0231660231660233,TWSE_TWT49U
20210903,2634,TWSE,息,28.9,28.7,0.1999999999999993,0.0,1.0069686411149825,TWSE_TWT49U
20210903,2636,TWSE,息,177.0,173.98,3.0200000000000102,0.0,1.0173583170479366,TWSE_TWT49U
20210903,3209,TWSE,權息,31.4,28.3,3.099999999999998,0.0,1.1095406360424027,TWSE_TWT49U
20210903,4706,TPEX,除息,19.25,18.45,0.8,0.0,1.043360433604336,TPEX_exDailyQ
20210903,6527,TPEX,除息,49.75,48.35,1.4,0.0,1.0289555325749742,TPEX_exDailyQ
20210903,6642,TPEX,除權,94.5,89.29,0.0,0.0,1.0583491992384364,TPEX_exDailyQ
20210903,6671,TWSE,息,51.9,48.9,3.0,0.0,1.0613496932515338,TWSE_TWT49U
20210903,8927,TPEX,除息,35.45,34.98,0.46759402,0.0,1.013436249285306,TPEX_exDailyQ
20210906,1233,TWSE,息,34.9,34.1,0.7999999999999972,0.0,1.0234604105571847,TWSE_TWT49U
20210906,2323,TWSE,息,10.05,9.35,0.7000000000000011,0.0,1.0748663101604279,TWSE_TWT49U
20210906,2881,TWSE,權,84.8,76.33,7.709999999999994,0.0,1.1109655443469146,TWSE_TWT49U
20210906,2904,TWSE,息,29.5,27.5,2.0,0.0,1.0727272727272728,TWSE_TWT49U
20210906,3511,TPEX,除息,45.0,44.5,0.5,0.0,1.0112359550561798,TPEX_exDailyQ
20210906,3711,TWSE,息,128.5,124.3,4.200000000000003,0.0,1.0337892196299276,TWSE_TWT49U
20210906,4129,TPEX,除息,30.7,29.86,0.83688192,0.0,1.0281312793034159,TPEX_exDailyQ
20210906,4306,TWSE,權,17.55,16.56,0.990000000000002,0.0,1.0597826086956523,TWSE_TWT49U
20210906,4439,TWSE,息,147.5,141.0,6.5,0.0,1.0460992907801419,TWSE_TWT49U
20210906,4912,TWSE,權,177.0,153.94,23.060000000000002,0.0,1.1497986228400676,TWSE_TWT49U
20210906,8279,TPEX,除息,90.5,87.0,3.5,0.0,1.0402298850574712,TPEX_exDailyQ
20210907,1201,TWSE,息,21.0,20.47,0.5300000000000011,0.0,1.0258915486077187,TWSE_TWT49U
20210907,1513,TWSE,息,47.85,45.65,2.200000000000003,0.0,1.0481927710843375,TWSE_TWT49U
20210907,2027,TWSE,權,49.2,48.11,0.0,0.0,1.0226564123882769,TWSE_TWT49U
20210907,2374,TWSE,息,15.45,14.95,0.5,0.0,1.0334448160535117,TWSE_TWT49U
20210907,2615,TWSE,權息,211.0,190.9,20.099999999999994,0.0,1.105290728129911,TWSE_TWT49U
20210907,2887,TWSE,權息,19.35,17.97,1.3800000000000026,0.0,1.0767946577629384,TWSE_TWT49U
20210907,2912,TWSE,息,279.5,270.5,9.0,0.0,1.033271719038817,TWSE_TWT49U
20210907,3048,TWSE,權息,37.2,32.09,5.109999999999999,0.0,1.1592396385166719,TWSE_TWT49U
20210907,3675,TPEX,除息,172.0,170.0,2.0,0.0,1.011764705882353,TPEX_exDailyQ
20210907,4554,TPEX,除息,26.95,26.81,0.14,0.0,1.0052219321148825,TPEX_exDailyQ
20210907,5508,TPEX,除息,54.9,51.56,3.3406,0.0,1.06477889837083,TPEX_exDailyQ
20210907,5521,TWSE,權息,10.0,8.97,1.0299999999999994,0.0,1.1148272017837235,TWSE_TWT49U
20210907,6472,TPEX,除權息,303.0,241.48,2.0,246.50167599,1.2547622991552096,TPEX_exDailyQ
20210907,6541,TWSE,權,46.65,46.12,0.0,0.0,1.011491760624458,TWSE_TWT49U
20210907,8432,TPEX,除息,40.5,38.7,1.8,0.0,1.0465116279069766,TPEX_exDailyQ
20210907,9951,TPEX,除息,88.0,83.3,4.7,0.0,1.056422569027611,TPEX_exDailyQ
20210908,1103,TWSE,息,22.1,20.7,1.4000000000000021,0.0,1.067632850241546,TWSE_TWT49U
20210908,2337,TWSE,息,41.5,40.29,1.2100000000000009,0.0,1.0300322660709853,TWSE_TWT49U
20210908,2379,TWSE,息,546.0,532.0,14.0,0.0,1.0263157894736843,TWSE_TWT49U
20210908,2834,TWSE,權息,9.82,9.4,0.41999999999999993,0.0,1.0446808510638297,TWSE_TWT49U
20210908,2836,TWSE,權息,11.95,11.31,0.6399999999999988,0.0,1.0565870910698496,TWSE_TWT49U
20210908,3465,TPEX,除息,171.5,167.5,4.0,0.0,1.0238805970149254,TPEX_exDailyQ
20210908,4161,TPEX,除息,26.9,26.6,0.3,0.0,1.0112781954887218,TPEX_exDailyQ
20210908,5498,TPEX,除權息,16.55,15.64,0.2,39.99999858,1.0581841432225063,TPEX_exDailyQ
20210908,5880,TWSE,權,22.4,21.96,0.4399999999999977,0.0,1.0200364298724953,TWSE_TWT49U
20210908,6141,TWSE,息,25.25,24.75,0.5,0.0,1.02020202020202,TWSE_TWT49U
20210908,6416,TWSE,息,99.2,95.55,3.6500000000000057,0.0,1.0381998953427525,TWSE_TWT49U
20210908,6417,TPEX,除權,73.9,71.71,0.0,0.0,1.0305396736856787,TPEX_exDailyQ
20210909,1216,TWSE,息,70.9,68.2,2.700000000000003,0.0,1.0395894428152492,TWSE_TWT49U
20210909,1442,TWSE,息,19.5,19.0,0.5,0.0,1.0263157894736843,TWSE_TWT49U
20210909,1463,TWSE,息,13.55,13.25,0.3000000000000007,0.0,1.0226415094339623,TWSE_TWT49U
20210909,1608,TWSE,息,23.5,22.8,0.6999999999999993,0.0,1.030701754385965,TWSE_TWT49U
20210909,2024,TWSE,息,22.75,22.5,0.25,0.0,1.011111111111111,TWSE_TWT49U
20210909,3152,TPEX,除息,363.5,352.7,10.8,0.0,1.0306209242982705,TPEX_exDailyQ
20210909,3577,TPEX,除息,54.5,53.8,0.7,0.0,1.013011152416357,TPEX_exDailyQ
20210909,3661,TWSE,息,781.0,774.31,6.690000000000055,0.0,1.0086399504074597,TWSE_TWT49U
20210909,3663,TPEX,除息,42.5,41.7,0.8,0.0,1.0191846522781773,TPEX_exDailyQ
20210909,4113,TPEX,除息,13.9,13.6,0.3,0.0,1.022058823529412,TPEX_exDailyQ
20210909,4555,TWSE,息,53.7,52.2,1.5,0.0,1.028735632183908,TWSE_TWT49U
20210909,4720,TWSE,權,13.8,13.16,0.6400000000000006,0.0,1.0486322188449848,TWSE_TWT49U
20210909,5392,TPEX,除息,23.85,23.55,0.30178445,0.0,1.0127388535031847,TPEX_exDailyQ
20210909,6158,TPEX,除息,32.95,32.45,0.50003728,0.0,1.0154083204930662,TPEX_exDailyQ
20210909,6166,TWSE,息,63.7,62.7,1.0,0.0,1.0159489633173844,TWSE_TWT49U
20210909,6616,TPEX,除息,24.5,22.5,2.0,0.0,1.0888888888888888,TPEX_exDailyQ
20210909,8064,TPEX,除息,22.2,22.0,0.2,0.0,1.009090909090909,TPEX_exDailyQ
20210910,2228,TWSE,息,69.2,68.15,1.0499999999999972,0.0,1.0154071900220103,TWSE_TWT49U
20210910,2247,TWSE,息,228.5,217.5,11.0,0.0,1.0505747126436782,TWSE_TWT49U
20210910,2331,TWSE,息,23.4,22.39,1.009999999999998,0.0,1.045109423849933,TWSE_TWT49U
20210910,3144,TPEX,除息,39.45,37.85,1.6,0.0,1.0422721268163806,TPEX_exDailyQ
20210910,4130,TPEX,除權息,24.35,23.47,0.41,20.00000227,1.0374946740519813,TPEX_exDailyQ
20210910,4532,TWSE,息,19.3,18.6,0.6999999999999993,0.0,1.0376344086021505,TWSE_TWT49U
20210910,4934,TWSE,權,33.05,32.61,0.0,0.0,1.0134927936215885,TWSE_TWT49U
20210910,5220,TPEX,除息,40.0,37.0,3.0,0.0,1.0810810810810811,TPEX_exDailyQ
20210910,5905,TPEX,除息,14.7,14.5,0.19999999,0.0,1.013793103448276,TPEX_exDailyQ
20210910,6449,TWSE,息,52.0,50.1,1.8999999999999986,0.0,1.0379241516966067,TWSE_TWT49U
20210910,6485,TPEX,除息,144.5,144.01,0.486895,0.0,1.0034025414901744,TPEX_exDailyQ
20210910,8261,TWSE,息,98.7,97.7,1.0,0.0,1.0102354145342887,TWSE_TWT49U
20210910,8390,TPEX,除息,38.2,36.6,1.6,0.0,1.0437158469945356,TPEX_exDailyQ
20210910,8423,TPEX,除權息,18.8,17.52,0.4,50.0,1.0730593607305936,TPEX_exDailyQ
20210913,1467,TWSE,息,15.05,14.35,0.7000000000000011,0.0,1.048780487804878,TWSE_TWT49U
20210913,2235,TPEX,除息,40.75,38.75,2.0,0.0,1.0516129032258064,TPEX_exDailyQ
20210913,2236,TWSE,息,27.55,25.68,1.870000000000001,0.0,1.0728193146417446,TWSE_TWT49U
20210913,2414,TWSE,息,34.75,32.95,1.7999999999999972,0.0,1.054628224582701,TWSE_TWT49U
20210913,2505,TWSE,息,27.5,26.5,1.0,0.0,1.0377358490566038,TWSE_TWT49U
20210913,2614,TWSE,REDUCTION:退還股款,33.55,34.78,0.0,964.6348476135709,0.9646348476135709,TWSE_TWTAUU
20210913,2852,TWSE,息,13.5,13.15,0.34999999999999964,0.0,1.026615969581749,TWSE_TWT49U
20210913,3552,TPEX,除息,184.0,182.5,1.5,0.0,1.0082191780821919,TPEX_exDailyQ
20210913,3652,TPEX,除息,26.85,26.7,0.15304912,0.0,1.00561797752809,TPEX_exDailyQ
20210913,4123,TPEX,除權息,71.6,63.75,1.49575397,99.71693275,1.1231372549019607,TPEX_exDailyQ
20210913,4162,TPEX,除息,59.9,57.37,2.5348197,0.0,1.0440997036778805,TPEX_exDailyQ
20210913,4908,TPEX,除息,28.4,27.3,1.1,0.0,1.0402930402930401,TPEX_exDailyQ
20210913,4943,TWSE,息,64.6,64.49,0.10999999999999943,0.0,1.001705690804776,TWSE_TWT49U
20210913,5512,TPEX,除息,9.25,8.92,0.33,0.0,1.0369955156950672,TPEX_exDailyQ
20210913,6125,TPEX,除息,26.9,25.4,1.5,0.0,1.0590551181102361,TPEX_exDailyQ
20210913,6154,TPEX,除息,19.25,18.7,0.55,0.0,1.0294117647058825,TPEX_exDailyQ
20210913,6218,TPEX,除息,19.8,18.8,1.0,0.0,1.053191489361702,TPEX_exDailyQ
20210913,6641,TWSE,權,60.0,59.17,0.0,0.0,1.014027378739226,TWSE_TWT49U
20210913,8436,TPEX,除息,250.5,241.66,8.84185241,0.0,1.0365803194570884,TPEX_exDailyQ
20210914,1110,TWSE,息,19.8,19.7,0.10000000000000142,0.0,1.0050761421319798,TWSE_TWT49U
20210914,1259,TPEX,除息,70.6,67.61,2.9891631,0.0,1.0442242271853275,TPEX_exDailyQ
20210914,1527,TWSE,息,46.7,44.35,2.3500000000000014,0.0,1.052987598647125,TWSE_TWT49U
20210914,1535,TWSE,息,39.95,38.6,1.3500000000000014,0.0,1.0349740932642488,TWSE_TWT49U
20210914,2009,TWSE,息,55.0,54.2,0.7999999999999972,0.0,1.014760147601476,TWSE_TWT49U
20210914,2431,TWSE,息,11.75,11.5,0.25,0.0,1.0217391304347827,TWSE_TWT49U
20210914,2755,TPEX,除息,58.7,56.7,2.0,0.0,1.035273368606702,TPEX_exDailyQ
20210914,3055,TWSE,息,27.75,27.55,0.1999999999999993,0.0,1.0072595281306715,TWSE_TWT49U
20210914,3550,TWSE,息,18.95,18.45,0.5,0.0,1.02710027100271,TWSE_TWT49U
20210914,4105,TPEX,除息,79.5,75.5,4.0,0.0,1.0529801324503312,TPEX_exDailyQ
20210914,4106,TWSE,息,30.1,29.55,0.5500000000000007,0.0,1.0186125211505923,TWSE_TWT49U
20210914,4120,TPEX,除息,40.5,39.0,1.5,0.0,1.0384615384615385,TPEX_exDailyQ
20210914,4142,TWSE,息,54.8,54.3,0.5,0.0,1.0092081031307552,TWSE_TWT49U
20210914,5007,TWSE,息,59.4,57.4,2.0,0.0,1.0348432055749128,TWSE_TWT49U
20210914,8048,TPEX,除權息,38.4,35.34,2.0,29.99999735,1.0865874363327672,TPEX_exDailyQ
20210914,8099,TPEX,除息,41.4,40.05,1.35,0.0,1.0337078651685394,TPEX_exDailyQ
20210914,8104,TWSE,息,52.2,49.2,3.0,0.0,1.0609756097560976,TWSE_TWT49U
20210914,8289,TPEX,除息,30.9,30.78,0.12,0.0,1.0038986354775827,TPEX_exDailyQ
20210914,9960,TPEX,除息,27.3,26.3,1.0,0.0,1.038022813688213,TPEX_exDailyQ
20210915,1531,TWSE,息,15.65,15.44,0.21000000000000085,0.0,1.01360103626943,TWSE_TWT49U
20210915,1604,TWSE,息,31.15,28.65,2.5,0.0,1.087260034904014,TWSE_TWT49U
20210915,1611,TWSE,息,10.3,10.0,0.3000000000000007,0.0,1.03,TWSE_TWT49U
20210915,1626,TWSE,權息,24.1,22.6,1.5,0.0,1.0663716814159292,TWSE_TWT49U
20210915,3360,TPEX,除息,15.55,14.55,1.0,0.0,1.0687285223367697,TPEX_exDailyQ
20210915,3545,TWSE,息,176.5,173.26,3.240000000000009,0.0,1.01870021932356,TWSE_TWT49U
20210915,3587,TPEX,除息,154.0,149.5,4.5,0.0,1.0301003344481605,TPEX_exDailyQ
20210915,4935,TWSE,息,83.3,77.8,5.5,0.0,1.070694087403599,TWSE_TWT49U
20210915,5278,TPEX,除息,182.0,179.21,2.78622937,0.0,1.0155683276602867,TPEX_exDailyQ
20210915,5287,TPEX,除息,263.0,251.0,12.00041921,0.0,1.047808764940239,TPEX_exDailyQ
20210915,5907,TWSE,息,19.95,18.95,1.0,0.0,1.0527704485488127,TWSE_TWT49U
20210915,6516,TPEX,除權息,123.5,112.15,0.13,99.99997646,1.1012037449843959,TPEX_exDailyQ
20210915,6674,TWSE,息,28.15,27.15,1.0,0.0,1.0368324125230202,TWSE_TWT49U
20210915,6743,TWSE,權息,89.9,71.78,18.120000000000005,0.0,1.2524380050153248,TWSE_TWT49U
20210916,1503,TWSE,息,51.8,50.2,1.5999999999999943,0.0,1.0318725099601593,TWSE_TWT49U
20210916,1617,TWSE,息,17.95,17.35,0.5999999999999979,0.0,1.0345821325648414,TWSE_TWT49U
20210916,1732,TWSE,息,28.0,27.5,0.5,0.0,1.018181818181818,TWSE_TWT49U
20210916,1777,TPEX,除息,73.3,69.3,4.0,0.0,1.0577200577200576,TPEX_exDailyQ
20210916,2049,TWSE,權,332.5,322.81,9.689999999999998,0.0,1.0300176574455562,TWSE_TWT49U
20210916,2330,TWSE,息,607.0,604.25,2.75,0.0,1.0045510964004964,TWSE_TWT49U
20210916,2351,TWSE,息,129.5,127.7,1.7999999999999972,0.0,1.014095536413469,TWSE_TWT49U
20210916,2748,TWSE,息,41.0,40.0,1.0,0.0,1.025,TWSE_TWT49U
20210916,2880,TWSE,權息,21.1,20.29,0.8100000000000023,0.0,1.0399211434204043,TWSE_TWT49U
20210916,3264,TPEX,除息,64.3,62.3,2.00008936,0.0,1.0321027287319422,TPEX_exDailyQ
20210916,3628,TPEX,除息,35.3,34.3,1.0,0.0,1.0291545189504374,TPEX_exDailyQ
20210916,4438,TWSE,息,112.5,109.3,3.200000000000003,0.0,1.029277218664227,TWSE_TWT49U
20210916,4736,TPEX,除息,205.5,194.08,11.42090754,0.0,1.0588417147568012,TPEX_exDailyQ
20210916,6172,TWSE,息,43.55,43.35,0.19999999999999574,0.0,1.0046136101499423,TWSE_TWT49U
20210916,6504,TWSE,息,136.5,124.5,12.0,0.0,1.0963855421686748,TWSE_TWT49U
20210916,6666,TWSE,息,72.0,70.0,2.0,0.0,1.0285714285714285,TWSE_TWT49U
20210916,8403,TPEX,除權息,29.65,27.76,0.5,50.00000046,1.0680835734870315,TPEX_exDailyQ
20210916,8917,TPEX,除權息,90.0,80.45,1.5,100.0,1.1187072715972652,TPEX_exDailyQ
20210916,8923,TPEX,除息,16.85,16.0,0.85,0.0,1.053125,TPEX_exDailyQ
20210916,9905,TWSE,息,27.7,26.2,1.5,0.0,1.0572519083969465,TWSE_TWT49U
20210916,9943,TWSE,息,60.8,56.8,4.0,0.0,1.0704225352112675,TWSE_TWT49U
20210917,1517,TWSE,息,27.5,27.15,0.3500000000000014,0.0,1.0128913443830572,TWSE_TWT49U
20210917,1599,TPEX,除息,41.55,39.51,2.0410797,0.0,1.0516324981017464,TPEX_exDailyQ
