execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason
2021-01-05,2021-01-04,BUY,1440,swing,shared_1m_account,7200,14.95,14.651,150.31926,0.0,signal
2021-01-05,2021-01-04,BUY,2485,large,shared_1m_account,5200,20.4,20.188000000000002,149.59308000000001,0.0,signal
2021-01-05,2021-01-04,BUY,8021,large,shared_1m_account,3700,28.9,28.714,151.394565,0.0,signal
2021-01-06,2021-01-05,SELL,1440,swing,shared_1m_account,7200,14.75,14.455,148.3083,312.228,ma20_break
2021-01-06,2021-01-05,BUY,6257,short,shared_1m_account,2800,48.65,47.285,188.66715000000002,0.0,signal
2021-01-06,2021-01-05,BUY,2049,large,shared_1m_account,300,410.0,404.74,173.02635,0.0,signal
2021-01-06,2021-01-05,BUY,2338,swing,shared_1m_account,3200,41.55,40.718999999999994,185.67864,0.0,signal
2021-01-07,2021-01-06,SELL,6257,short,shared_1m_account,2800,47.0,46.06,183.7794,386.904,box_failure
2021-01-07,2021-01-06,SELL,2338,swing,shared_1m_account,3200,41.0,40.18,183.2208,385.728,ma20_break
2021-01-07,2021-01-06,BUY,6141,short,shared_1m_account,6100,33.1,32.291000000000004,280.6895175000001,0.0,signal
2021-01-11,2021-01-08,SELL,6141,short,shared_1m_account,6100,31.35,30.723000000000003,267.0596775,562.2309,box_failure
2021-01-11,2021-01-08,BUY,2368,swing,shared_1m_account,2000,52.0,51.744,147.4704,0.0,signal
2021-01-12,2021-01-11,SELL,2368,swing,shared_1m_account,2000,51.1,50.078,142.72230000000002,300.468,ma20_break
2021-01-12,2021-01-11,BUY,2006,swing,shared_1m_account,3600,37.4,36.26,186.0138,0.0,signal
2021-01-12,2021-01-11,BUY,1560,large,shared_1m_account,1900,70.0,68.306,184.938495,0.0,signal
2021-01-13,2021-01-12,SELL,2006,swing,shared_1m_account,3600,36.1,35.378,181.48914000000002,382.0824,ma20_break
2021-01-13,2021-01-12,BUY,1524,short,shared_1m_account,9700,12.05,12.103,167.29371749999999,0.0,signal
2021-01-15,2021-01-14,BUY,6414,short,shared_1m_account,300,278.5,268.03,114.58282499999999,0.0,signal
2021-01-18,2021-01-15,SELL,1524,short,shared_1m_account,9700,11.55,11.319,156.45687750000002,329.3829,ma3_break
2021-01-18,2021-01-15,BUY,1326,swing,shared_1m_account,2000,83.4,82.22200000000001,234.33270000000005,0.0,signal
2021-01-19,2021-01-18,SELL,2485,large,shared_1m_account,5200,18.2,17.836,132.16476,278.2416,trail_10pct
2021-01-19,2021-01-18,SELL,6414,short,shared_1m_account,300,268.0,262.64,112.2786,236.376,ma3_break
2021-01-19,2021-01-18,SELL,1326,swing,shared_1m_account,2000,81.5,79.87,227.6295,479.22,ma20_break
2021-01-20,2021-01-19,BUY,2395,short,shared_1m_account,200,384.5,385.14,109.7649,0.0,signal
2021-01-20,2021-01-19,BUY,8033,large,shared_1m_account,5300,17.0,16.561999999999998,125.084505,0.0,signal
2021-01-20,2021-01-19,BUY,1303,swing,shared_1m_account,1200,70.8,70.266,120.15486000000003,0.0,signal
2021-01-20,2021-01-19,BUY,1326,swing,shared_1m_account,1000,82.5,81.43799999999999,116.04914999999998,0.0,signal
2021-01-21,2021-01-20,SELL,1303,swing,shared_1m_account,1200,69.2,67.816,115.96536,244.1376,ma20_break
2021-01-21,2021-01-20,SELL,1326,swing,shared_1m_account,1000,81.2,79.57600000000001,113.39580000000002,238.72800000000004,ma20_break
2021-01-22,2021-01-21,SELL,2395,short,shared_1m_account,200,365.0,357.7,101.9445,214.62,ma3_break
2021-01-25,2021-01-22,BUY,2338,swing,shared_1m_account,2100,41.7,40.915,122.43813750000001,0.0,signal
2021-01-26,2021-01-25,BUY,3010,short,shared_1m_account,1000,82.9,81.34,115.90950000000001,0.0,signal
2021-01-26,2021-01-25,BUY,3017,swing,shared_1m_account,1200,70.4,68.208,116.63568,0.0,signal
2021-01-27,2021-01-26,SELL,2338,swing,shared_1m_account,2100,40.5,39.69,118.77232500000001,250.047,ma20_break
2021-01-27,2021-01-26,SELL,3010,short,shared_1m_account,1000,79.1,77.51799999999999,110.46314999999998,232.55399999999997,box_failure
2021-01-27,2021-01-26,SELL,3017,swing,shared_1m_account,1200,68.9,67.522,115.46262000000002,243.07920000000004,ma20_break
2021-01-28,2021-01-27,BUY,2492,swing,shared_1m_account,300,229.0,228.34,97.61535,0.0,signal
2021-01-28,2021-01-27,BUY,6743,large,shared_1m_account,600,136.0,136.67999999999998,116.86139999999999,0.0,signal
2021-01-28,2021-01-27,BUY,2455,swing,shared_1m_account,700,112.5,113.06249999999999,112.77984374999998,0.0,signal
2021-01-29,2021-01-28,SELL,2049,large,shared_1m_account,300,413.5,405.23,173.235825,364.707,trail_10pct
2021-01-29,2021-01-28,SELL,2492,swing,shared_1m_account,300,230.0,225.4,96.3585,202.86,ma20_break
2021-01-29,2021-01-28,SELL,2455,swing,shared_1m_account,700,111.0,108.78,108.50805,228.43800000000002,ma20_break
2021-02-01,2021-01-29,SELL,1560,large,shared_1m_account,1900,63.5,62.23,168.487725,354.711,trail_10pct
2021-02-01,2021-01-29,BUY,2376,swing,shared_1m_account,1600,78.7,77.322,176.29416000000003,0.0,signal
2021-02-01,2021-01-29,BUY,2324,swing,shared_1m_account,5900,21.5,21.020999999999997,176.73405749999998,0.0,signal
2021-02-02,2021-02-01,SELL,8021,large,shared_1m_account,3700,26.3,25.774,135.893415,286.0914,trail_10pct
2021-02-02,2021-02-01,SELL,2376,swing,shared_1m_account,1600,78.2,76.636,174.73008,367.8528,ma20_break
2021-02-02,2021-02-01,SELL,2324,swing,shared_1m_account,5900,21.6,21.168,177.96996000000001,374.6736,ma20_break
2021-02-04,2021-02-03,SELL,8033,large,shared_1m_account,5300,16.95,16.611,125.45457750000001,264.11490000000003,trail_10pct
2021-02-04,2021-02-03,BUY,3035,swing,shared_1m_account,2200,52.6,52.233999999999995,163.75359,0.0,signal
2021-02-04,2021-02-03,BUY,2823,swing,shared_1m_account,5200,23.0,22.589,167.38449,0.0,signal
2021-02-05,2021-02-04,SELL,3035,swing,shared_1m_account,2200,52.7,51.646,161.91021,340.8636,ma20_break
2021-02-05,2021-02-04,SELL,2823,swing,shared_1m_account,5200,22.45,22.000999999999998,163.02740999999997,343.21559999999994,ma20_break
2021-02-05,2021-02-04,BUY,3443,swing,shared_1m_account,300,409.0,397.88,170.0937,0.0,signal
2021-02-17,2021-02-05,SELL,3443,swing,shared_1m_account,300,407.5,399.34999999999997,170.72212499999998,359.41499999999996,ma20_break
2021-02-18,2021-02-17,BUY,2376,short,shared_1m_account,1600,85.8,83.398,190.14744,0.0,signal
2021-02-18,2021-02-17,BUY,2492,large,shared_1m_account,500,260.0,254.31,181.195875,0.0,signal
2021-02-18,2021-02-17,BUY,1612,large,shared_1m_account,7700,17.8,17.444,191.40429,0.0,signal
2021-02-19,2021-02-18,BUY,1515,short,shared_1m_account,800,85.1,84.37799999999999,96.19091999999999,0.0,signal
2021-02-19,2021-02-18,BUY,2337,large,shared_1m_account,1500,45.8,44.88399999999999,95.93954999999998,0.0,signal
2021-02-19,2021-02-18,BUY,6412,short,shared_1m_account,800,80.1,78.49799999999999,89.48772,0.0,signal
2021-02-22,2021-02-19,SELL,2376,short,shared_1m_account,1600,85.7,83.986,191.48808000000002,403.13280000000003,ma3_break
2021-02-23,2021-02-22,SELL,1515,short,shared_1m_account,800,86.7,84.96600000000001,96.86124000000001,203.91840000000002,ma3_break
2021-02-23,2021-02-22,SELL,6412,short,shared_1m_account,800,78.7,77.126,87.92364,185.10240000000002,ma3_break
2021-02-24,2021-02-23,BUY,6141,short,shared_1m_account,2400,34.8,34.104,116.63568,0.0,signal
2021-02-24,2021-02-23,BUY,2104,short,shared_1m_account,3100,27.1,26.607,117.5364225,0.0,signal
2021-02-25,2021-02-24,SELL,6141,short,shared_1m_account,2400,34.0,33.32,113.9544,239.904,box_failure
2021-02-25,2021-02-24,SELL,2104,short,shared_1m_account,3100,26.55,26.019000000000002,114.93893250000002,241.97670000000002,box_failure
2021-02-26,2021-02-25,BUY,3029,short,shared_1m_account,1800,43.9,43.561,111.73396500000001,0.0,signal
2021-02-26,2021-02-25,BUY,1402,short,shared_1m_account,2800,29.0,28.91,115.35090000000001,0.0,signal
2021-02-26,2021-02-25,BUY,2618,short,shared_1m_account,5200,15.55,15.533,115.09952999999999,0.0,signal
2021-03-02,2021-02-26,SELL,2492,large,shared_1m_account,500,260.5,255.29,181.894125,382.935,trail_10pct
2021-03-03,2021-03-02,SELL,3029,short,shared_1m_account,1800,43.4,42.532,109.09458,229.67279999999997,ma3_break
2021-03-03,2021-03-02,SELL,1402,short,shared_1m_account,2800,29.15,28.566999999999997,113.98232999999999,239.9628,box_failure
2021-03-03,2021-03-02,SELL,2618,short,shared_1m_account,5200,15.15,14.847,110.01626999999999,231.61319999999998,box_failure
2021-03-04,2021-03-03,BUY,6670,short,shared_1m_account,400,218.5,215.6,122.89200000000001,0.0,signal
2021-03-04,2021-03-03,BUY,1513,large,shared_1m_account,1700,53.3,52.821999999999996,127.96129499999999,0.0,signal
2021-03-04,2021-03-03,BUY,2441,swing,shared_1m_account,1300,70.0,68.50200000000001,126.89995500000002,0.0,signal
2021-03-04,2021-03-03,BUY,4919,swing,shared_1m_account,1900,45.3,45.276,122.58477000000002,0.0,signal
2021-03-05,2021-03-04,SELL,6743,large,shared_1m_account,600,146.0,143.07999999999998,122.33339999999998,257.544,trail_10pct
2021-03-05,2021-03-04,SELL,2337,large,shared_1m_account,1500,40.65,39.836999999999996,85.15158749999999,179.26649999999998,trail_10pct
2021-03-05,2021-03-04,SELL,2441,swing,shared_1m_account,1300,68.1,66.738,123.632145,260.27819999999997,ma20_break
2021-03-05,2021-03-04,SELL,4919,swing,shared_1m_account,1900,44.2,43.316,117.27807000000001,246.90120000000005,ma20_break
2021-03-09,2021-03-08,BUY,2301,swing,shared_1m_account,1400,57.0,57.285,114.283575,0.0,signal
2021-03-09,2021-03-08,BUY,1308,short,shared_1m_account,3400,24.85,24.353,117.99028500000001,0.0,signal
2021-03-09,2021-03-08,BUY,6491,short,shared_1m_account,200,321.5,320.46,91.33109999999999,0.0,signal
2021-03-10,2021-03-09,SELL,6670,short,shared_1m_account,400,234.5,229.81,130.9917,275.772,ma3_break
2021-03-10,2021-03-09,SELL,2301,swing,shared_1m_account,1400,57.6,56.448,112.61376,237.0816,ma20_break
2021-03-11,2021-03-10,SELL,1308,short,shared_1m_account,3400,24.45,23.961,116.091045,244.4022,ma3_break
2021-03-11,2021-03-10,SELL,6491,short,shared_1m_account,200,323.5,317.03,90.35355,190.218,ma3_break
2021-03-12,2021-03-11,BUY,1515,short,shared_1m_account,900,93.3,91.53200000000001,117.38979,0.0,signal
2021-03-16,2021-03-15,SELL,1515,short,shared_1m_account,900,94.0,92.12,118.1439,248.72400000000002,ma3_break
2021-03-16,2021-03-15,BUY,2348,short,shared_1m_account,1000,105.5,102.41,145.93425,0.0,signal
2021-03-16,2021-03-15,BUY,3029,large,shared_1m_account,2300,46.45,45.668,149.67687,0.0,signal
2021-03-17,2021-03-16,BUY,2489,short,shared_1m_account,5300,13.9,13.818,104.360445,0.0,signal
2021-03-17,2021-03-16,BUY,2408,swing,shared_1m_account,800,93.9,91.53200000000001,104.34648000000001,0.0,signal
2021-03-18,2021-03-17,SELL,2408,swing,shared_1m_account,800,93.2,91.336,104.12304,219.2064,ma20_break
2021-03-19,2021-03-18,BUY,3596,short,shared_1m_account,600,108.5,107.8,92.169,0.0,signal
2021-03-19,2021-03-18,BUY,2103,swing,shared_1m_account,2600,27.4,27.048000000000002,100.21284000000001,0.0,signal
2021-03-22,2021-03-19,SELL,2103,swing,shared_1m_account,2600,26.75,26.215,97.126575,204.477,ma20_break
2021-03-23,2021-03-22,SELL,2348,short,shared_1m_account,1000,106.5,104.37,148.72725,313.11,ma3_break
2021-03-24,2021-03-23,SELL,2489,short,shared_1m_account,5300,17.1,16.758000000000003,126.56479500000002,266.4522,ma3_break
2021-03-24,2021-03-23,SELL,3596,short,shared_1m_account,600,109.5,107.31,91.75005,193.15800000000002,ma3_break
2021-03-24,2021-03-23,BUY,1773,large,shared_1m_account,1500,115.0,113.67999999999999,242.991,0.0,signal
2021-03-26,2021-03-25,BUY,6477,swing,shared_1m_account,900,65.2,63.602000000000004,81.56956500000001,0.0,signal
2021-03-29,2021-03-26,BUY,2006,short,shared_1m_account,1400,44.45,42.63,85.04685,0.0,signal
2021-04-01,2021-03-31,SELL,2006,short,shared_1m_account,1400,44.85,43.953,87.68623500000001,184.60260000000002,flow_cools
2021-04-06,2021-04-01,BUY,8081,short,shared_1m_account,200,227.5,220.99,62.982150000000004,0.0,signal
2021-04-07,2021-04-06,BUY,6239,short,shared_1m_account,600,112.0,109.75999999999999,93.8448,0.0,signal
2021-04-08,2021-04-07,BUY,2455,short,shared_1m_account,500,127.0,123.48,87.9795,0.0,signal
2021-04-09,2021-04-08,SELL,6239,short,shared_1m_account,600,112.0,109.75999999999999,93.8448,197.568,ma3_break
2021-04-12,2021-04-09,SELL,6477,swing,shared_1m_account,900,65.5,64.19,82.32367500000001,173.31300000000002,ma20_break
2021-04-13,2021-04-12,SELL,8081,short,shared_1m_account,200,225.0,220.5,62.8425,132.3,ma3_break
2021-04-13,2021-04-12,SELL,2455,short,shared_1m_account,500,122.5,120.05,85.535625,180.07500000000002,box_failure
2021-04-14,2021-04-13,BUY,1711,short,shared_1m_account,3000,19.8,19.011999999999997,81.27629999999999,0.0,signal
2021-04-14,2021-04-13,BUY,2605,swing,shared_1m_account,2700,22.25,21.217,81.6324075,0.0,signal
2021-04-15,2021-04-14,SELL,2605,swing,shared_1m_account,2700,21.9,21.462,82.575045,173.84220000000002,ma20_break
2021-04-15,2021-04-14,BUY,6209,short,shared_1m_account,2700,44.9,42.777,164.58450750000003,0.0,signal
2021-04-19,2021-04-16,SELL,1711,short,shared_1m_account,3000,19.0,18.62,79.6005,167.58,flow_cools
2021-04-19,2021-04-16,SELL,6209,short,shared_1m_account,2700,42.0,41.16,158.36309999999997,333.39599999999996,ma3_break
2021-04-20,2021-04-19,BUY,1321,short,shared_1m_account,1300,42.65,41.846000000000004,77.519715,0.0,signal
2021-04-20,2021-04-19,BUY,1783,large,shared_1m_account,1500,37.8,36.113,77.19153750000001,0.0,signal
2021-04-20,2021-04-19,BUY,1217,short,shared_1m_account,5300,10.75,10.339,78.08529750000001,0.0,signal
2021-04-22,2021-04-21,SELL,1321,short,shared_1m_account,1300,39.95,39.151,72.52722750000001,152.68890000000002,ma3_break
2021-04-23,2021-04-22,BUY,5515,short,shared_1m_account,3400,16.2,15.729000000000001,76.20700500000001,0.0,signal
2021-04-27,2021-04-26,SELL,5515,short,shared_1m_account,3400,15.2,14.895999999999999,72.17111999999999,151.9392,ma3_break
2021-04-28,2021-04-27,SELL,1217,short,shared_1m_account,5300,11.75,11.515,86.9670375,183.0885,ma3_break
2021-04-29,2021-04-28,BUY,2419,short,shared_1m_account,2100,25.85,25.186,75.369105,0.0,signal
2021-05-03,2021-04-29,BUY,2382,swing,shared_1m_account,500,97.1,96.432,68.7078,0.0,signal
2021-05-04,2021-05-03,SELL,1783,large,shared_1m_account,1500,32.5,31.849999999999998,68.079375,143.32500000000002,trail_10pct
2021-05-04,2021-05-03,SELL,2419,short,shared_1m_account,2100,22.9,22.441999999999997,67.15768499999999,141.38459999999998,box_failure
2021-05-04,2021-05-03,SELL,2382,swing,shared_1m_account,500,96.2,94.276,67.17165,141.41400000000002,ma20_break
2021-05-05,2021-05-04,SELL,1612,large,shared_1m_account,7700,29.5,28.91,317.21497500000004,667.821,trail_10pct
2021-05-05,2021-05-04,SELL,1513,large,shared_1m_account,1700,49.3,48.31399999999999,117.04066499999999,246.40139999999997,trail_10pct
2021-05-07,2021-05-06,BUY,2006,swing,shared_1m_account,1500,56.1,54.978,117.51547500000001,0.0,signal
2021-05-07,2021-05-06,BUY,1303,swing,shared_1m_account,900,90.1,87.80799999999999,112.61376,0.0,signal
2021-05-10,2021-05-07,SELL,1303,swing,shared_1m_account,900,89.0,87.22,111.85965,235.494,ma20_break
2021-05-10,2021-05-07,BUY,1103,swing,shared_1m_account,4800,24.8,24.304,166.23936,0.0,signal
2021-05-11,2021-05-10,BUY,4426,short,shared_1m_account,2500,30.5,30.652499999999996,109.19953124999998,0.0,signal
2021-05-11,2021-05-10,BUY,1303,swing,shared_1m_account,800,89.0,87.22,99.4308,0.0,signal
2021-05-11,2021-05-10,BUY,2104,swing,shared_1m_account,2600,29.8,29.057,107.656185,0.0,signal
2021-05-12,2021-05-11,SELL,2006,swing,shared_1m_account,1500,55.1,53.998,115.420725,242.991,ma20_break
2021-05-12,2021-05-11,SELL,1103,swing,shared_1m_account,4800,23.95,23.471,160.54164,337.98240000000004,ma20_break
2021-05-12,2021-05-11,SELL,4426,short,shared_1m_account,2500,28.8,28.224,100.548,211.68,box_failure
2021-05-12,2021-05-11,SELL,1303,swing,shared_1m_account,800,85.5,83.78999999999999,95.5206,201.096,ma20_break
2021-05-12,2021-05-11,SELL,2104,swing,shared_1m_account,2600,27.55,26.999,100.031295,210.5922,ma20_break
2021-05-13,2021-05-12,SELL,3029,large,shared_1m_account,2300,43.2,42.336,138.75624000000002,292.1184,trail_10pct
2021-05-13,2021-05-12,BUY,2882,swing,shared_1m_account,1700,50.3,50.55149999999999,122.46100874999999,0.0,signal
2021-05-13,2021-05-12,BUY,2028,swing,shared_1m_account,2700,33.2,33.366,128.375685,0.0,signal
2021-05-14,2021-05-13,SELL,1773,large,shared_1m_account,1500,108.5,106.33,227.28037500000002,478.485,trail_10pct
2021-05-14,2021-05-13,SELL,2882,swing,shared_1m_account,1700,52.2,51.156,123.92541,260.8956,ma20_break
2021-05-14,2021-05-13,SELL,2028,swing,shared_1m_account,2700,33.05,32.388999999999996,124.6166775,262.35089999999997,ma20_break
2021-05-14,2021-05-13,BUY,2029,swing,shared_1m_account,2800,36.0,34.839,139.00761,0.0,signal
2021-05-14,2021-05-13,BUY,2636,swing,shared_1m_account,1400,68.0,66.836,133.33782,0.0,signal
2021-05-17,2021-05-14,SELL,2029,swing,shared_1m_account,2800,29.3,28.714,114.56886,241.1976,ma20_break
2021-05-17,2021-05-14,SELL,2636,swing,shared_1m_account,1400,60.0,58.8,117.306,246.96,ma20_break
2021-05-17,2021-05-14,BUY,1216,swing,shared_1m_account,1500,74.3,72.71600000000001,155.43045000000004,0.0,signal
2021-05-17,2021-05-14,BUY,2886,swing,shared_1m_account,3600,31.05,31.066,159.36857999999998,0.0,signal
2021-05-18,2021-05-17,SELL,1216,swing,shared_1m_account,1500,72.7,71.246,152.288325,320.60699999999997,ma20_break
2021-05-18,2021-05-17,SELL,2886,swing,shared_1m_account,3600,31.15,30.526999999999997,156.60351,329.6916,ma20_break
2021-06-02,2021-06-01,BUY,4133,swing,shared_1m_account,2700,63.5,61.544,236.79054,0.0,signal
2021-06-03,2021-06-02,SELL,4133,swing,shared_1m_account,2700,62.0,60.76,233.7741,492.156,ma20_break
2021-06-04,2021-06-03,BUY,9938,short,shared_1m_account,1600,100.5,100.45,229.026,0.0,signal
2021-06-04,2021-06-03,BUY,5607,large,shared_1m_account,4700,36.0,35.574,238.256865,0.0,signal
2021-06-07,2021-06-04,SELL,9938,short,shared_1m_account,1600,100.0,98.0,223.44,470.40000000000003,box_failure
2021-06-07,2021-06-04,BUY,2891,swing,shared_1m_account,4400,22.7,22.294999999999998,139.78965,0.0,signal
2021-06-07,2021-06-04,BUY,2881,swing,shared_1m_account,1300,73.1,71.44200000000001,132.346305,0.0,signal
2021-06-08,2021-06-07,SELL,2891,swing,shared_1m_account,4400,22.7,22.246,139.48242,293.6472,ma20_break
2021-06-18,2021-06-17,SELL,2881,swing,shared_1m_account,1300,72.1,70.65799999999999,130.89394499999997,275.5661999999999,ma20_break
2021-06-22,2021-06-21,BUY,8016,swing,shared_1m_account,100,280.0,270.96999999999997,38.61322499999999,0.0,signal
2021-06-22,2021-06-21,BUY,2337,swing,shared_1m_account,1000,44.0,42.678999999999995,60.81757499999999,0.0,signal
2021-06-23,2021-06-22,SELL,8016,swing,shared_1m_account,100,277.0,271.46,38.683049999999994,81.43799999999999,ma20_break
2021-06-23,2021-06-22,SELL,2337,swing,shared_1m_account,1000,42.5,41.65,59.35125,124.95,ma20_break
2021-06-24,2021-06-23,SELL,5607,large,shared_1m_account,4700,36.45,35.721000000000004,239.24139750000003,503.66610000000003,trail_10pct
2021-06-24,2021-06-23,BUY,2308,swing,shared_1m_account,300,296.0,290.08,124.0092,0.0,signal
2021-06-25,2021-06-24,SELL,2308,swing,shared_1m_account,300,290.0,284.2,121.4955,255.78,ma20_break
2021-06-25,2021-06-24,BUY,1526,large,shared_1m_account,1900,55.9,53.312,144.34223999999998,0.0,signal
2021-06-25,2021-06-24,BUY,1447,swing,shared_1m_account,8300,12.9,12.495,147.7846125,0.0,signal
2021-06-28,2021-06-25,SELL,1447,swing,shared_1m_account,8300,12.6,12.347999999999999,146.04597,307.4652,ma20_break
2021-06-28,2021-06-25,BUY,1515,large,shared_1m_account,1200,83.0,80.556,137.75076,0.0,signal
2021-06-29,2021-06-28,BUY,2851,short,shared_1m_account,2900,29.95,29.204,120.68553000000001,0.0,signal
2021-07-01,2021-06-30,SELL,2851,short,shared_1m_account,2900,29.75,29.155,120.48303750000001,253.6485,ma3_break
2021-07-13,2021-07-12,BUY,1447,swing,shared_1m_account,8100,13.15,12.544,144.78912000000003,0.0,signal
2021-07-13,2021-07-12,BUY,1409,swing,shared_1m_account,4700,22.1,21.609,144.7262775,0.0,signal
2021-07-13,2021-07-12,BUY,1709,swing,shared_1m_account,4800,21.35,20.923000000000002,143.11332000000002,0.0,signal
2021-07-14,2021-07-13,SELL,1447,swing,shared_1m_account,8100,12.2,11.956,138.00213,290.5308,ma20_break
2021-07-14,2021-07-13,SELL,1409,swing,shared_1m_account,4700,21.0,20.58,137.83454999999998,290.17799999999994,ma20_break
2021-07-14,2021-07-13,SELL,1709,swing,shared_1m_account,4800,20.6,20.188000000000002,138.08592000000002,290.70720000000006,ma20_break
2021-07-15,2021-07-14,BUY,1783,short,shared_1m_account,2000,39.85,40.04925,114.14036250000001,0.0,signal
2021-07-16,2021-07-15,BUY,6269,swing,shared_1m_account,600,129.5,129.35999999999999,110.60279999999999,0.0,signal
2021-07-19,2021-07-16,SELL,1783,short,shared_1m_account,2000,39.6,38.808,110.6028,232.848,ma3_break
2021-07-19,2021-07-16,BUY,9904,swing,shared_1m_account,3000,37.6,36.946000000000005,157.94415000000004,0.0,signal
2021-07-19,2021-07-16,BUY,1319,large,shared_1m_account,3000,38.0,36.652,156.6873,0.0,signal
2021-07-20,2021-07-19,SELL,9904,swing,shared_1m_account,3000,36.65,35.916999999999994,153.54517499999997,323.253,ma20_break
2021-07-21,2021-07-20,SELL,1526,large,shared_1m_account,1900,55.5,54.39,147.26092500000001,310.023,trail_10pct
2021-07-21,2021-07-20,SELL,6269,swing,shared_1m_account,600,129.5,126.91,108.50805,228.43800000000002,ma20_break
2021-08-04,2021-08-03,BUY,6271,swing,shared_1m_account,300,244.5,237.65,101.595375,0.0,signal
2021-08-05,2021-08-04,SELL,6271,swing,shared_1m_account,300,241.5,236.67,101.17642500000001,213.00300000000001,ma20_break
2021-08-09,2021-08-06,BUY,1303,swing,shared_1m_account,900,88.1,86.632,111.10554,0.0,signal
2021-08-09,2021-08-06,BUY,1101,swing,shared_1m_account,1500,52.6,51.842,110.812275,0.0,signal
2021-08-09,2021-08-06,BUY,2481,swing,shared_1m_account,700,106.5,106.33,106.064175,0.0,signal
2021-08-10,2021-08-09,SELL,1101,swing,shared_1m_account,1500,52.2,51.156,109.34595,230.202,ma20_break
2021-08-10,2021-08-09,SELL,2481,swing,shared_1m_account,700,100.0,98.0,97.75500000000001,205.8,ma20_break
2021-08-11,2021-08-10,SELL,1515,large,shared_1m_account,1200,73.1,71.63799999999999,122.50098,257.8968,trail_10pct
2021-08-11,2021-08-10,SELL,1303,swing,shared_1m_account,900,87.3,85.554,109.72300500000001,230.99580000000003,ma20_break
2021-08-12,2021-08-11,SELL,1319,large,shared_1m_account,3000,34.05,33.369,142.652475,300.321,trail_10pct
2021-08-25,2021-08-24,BUY,2412,swing,shared_1m_account,700,110.5,111.0525,110.77486875000001,0.0,signal
2021-08-26,2021-08-25,SELL,2412,swing,shared_1m_account,700,110.0,107.8,107.5305,226.38,ma20_break
2021-08-27,2021-08-26,BUY,8249,large,shared_1m_account,2400,32.0,31.36,107.2512,0.0,signal
2021-08-31,2021-08-30,BUY,2801,swing,shared_1m_account,5000,16.45,16.532249999999998,117.79228124999999,0.0,signal
2021-08-31,2021-08-30,BUY,2538,large,shared_1m_account,6400,13.0,12.936,117.97632,0.0,signal
2021-08-31,2021-08-30,BUY,6108,short,shared_1m_account,3400,25.0,24.5,118.7025,0.0,signal
2021-08-31,2021-08-30,BUY,1909,swing,shared_1m_account,2900,28.6,28.224,116.63568000000001,0.0,signal
2021-08-31,2021-08-30,BUY,2887,short,shared_1m_account,4300,19.55,19.208000000000002,117.69702000000002,0.0,signal
2021-08-31,2021-08-30,BUY,2527,short,shared_1m_account,2700,30.0,30.086,115.755885,0.0,signal
2021-09-01,2021-08-31,SELL,2801,swing,shared_1m_account,5000,16.5,16.169999999999998,115.21124999999998,242.54999999999995,portfolio_dd_guard
2021-09-01,2021-08-31,SELL,1909,swing,shared_1m_account,2900,28.1,27.538,113.800785,239.5806,ma20_break
2021-09-01,2021-08-31,SELL,2527,short,shared_1m_account,2700,29.0,28.419999999999998,109.34595,230.202,box_failure
2021-09-01,2021-08-31,SELL,8249,large,shared_1m_account,2400,30.05,29.449,100.71558000000002,212.0328,portfolio_dd_guard
2021-09-01,2021-08-31,SELL,2538,large,shared_1m_account,6400,12.6,12.347999999999999,112.61376,237.0816,portfolio_dd_guard
2021-09-02,2021-09-01,SELL,2887,short,shared_1m_account,4300,19.25,18.865,115.5952875,243.3585,ma3_break
2021-09-03,2021-09-02,SELL,6108,short,shared_1m_account,3400,24.45,23.961,116.091045,244.4022,ma3_break
2021-09-14,2021-09-13,BUY,2498,large,shared_1m_account,2100,37.65,37.093,111.0008025,0.0,signal
2021-09-14,2021-09-13,BUY,1903,large,shared_1m_account,1100,71.3,69.482,108.913035,0.0,signal
2021-09-15,2021-09-14,BUY,2369,swing,shared_1m_account,2800,28.75,28.469,113.59131,0.0,signal
2021-09-16,2021-09-15,SELL,2369,swing,shared_1m_account,2800,28.65,28.076999999999998,112.02722999999999,235.84679999999997,ma20_break
2021-09-16,2021-09-15,BUY,3711,swing,shared_1m_account,800,123.5,121.52,138.5328,0.0,signal
2021-09-17,2021-09-16,SELL,3711,swing,shared_1m_account,800,120.5,118.09,134.6226,283.416,ma20_break
2021-09-22,2021-09-17,BUY,2002,swing,shared_1m_account,2200,36.0,36.17999999999999,113.42429999999999,0.0,signal
2021-09-22,2021-09-17,BUY,2880,swing,shared_1m_account,4000,20.3,20.09,114.513,0.0,signal
2021-09-22,2021-09-17,BUY,2885,swing,shared_1m_account,3300,24.45,24.255,114.0591375,0.0,signal
2021-09-22,2021-09-17,BUY,2882,swing,shared_1m_account,1300,57.2,57.486,106.49281500000001,0.0,signal
2021-09-23,2021-09-22,SELL,2002,swing,shared_1m_account,2200,36.8,36.064,113.06064,238.0224,ma20_break
2021-09-23,2021-09-22,SELL,2880,swing,shared_1m_account,4000,20.25,19.845,113.1165,238.14000000000001,ma20_break
2021-09-23,2021-09-22,SELL,2885,swing,shared_1m_account,3300,24.5,24.009999999999998,112.907025,237.699,ma20_break
2021-09-23,2021-09-22,SELL,2882,swing,shared_1m_account,1300,57.3,56.153999999999996,104.025285,219.0006,ma20_break
