execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason,expected_rr
2021-07-15,2021-07-14,BUY,6715,swing,shared_1m_account,800,115.0,115.14999999999999,131.27100000000002,0.0,signal,2.3091577540106973
2021-07-16,2021-07-15,BUY,2417,swing,shared_1m_account,2500,41.6,40.621,144.7123125,0.0,signal,2.4854782786049303
2021-07-16,2021-07-15,BUY,1603,swing,shared_1m_account,3500,29.8,29.498,147.121275,0.0,signal,2.452036575228593
2021-07-16,2021-07-15,BUY,3711,swing,shared_1m_account,800,115.5,116.07749999999999,132.32834999999997,0.0,signal,1.7764350453172204
2021-07-21,2021-07-20,SELL,2417,swing,shared_1m_account,2500,39.6,38.808,138.2535,291.06,two_closes_below_ma5,
2021-07-22,2021-07-21,SELL,2340,swing,shared_1m_account,1800,32.15,31.506999999999998,80.815455,170.1378,two_closes_below_ma5,
2021-07-23,2021-07-22,SELL,1603,swing,shared_1m_account,3500,29.6,29.008,144.6774,304.584,two_closes_below_ma5,
2021-07-26,2021-07-23,SELL,3711,swing,shared_1m_account,800,115.5,113.19,129.0366,271.656,two_closes_below_ma5,
2021-07-26,2021-07-23,BUY,2633,swing,shared_1m_account,3800,31.1,30.281999999999996,163.97702999999998,0.0,signal,3.083706720977597
2021-07-26,2021-07-23,BUY,5531,swing,shared_1m_account,9500,12.75,12.103,163.84436250000002,0.0,signal,2.5732813607370613
2021-07-27,2021-07-26,SELL,6715,swing,shared_1m_account,800,124.5,122.00999999999999,139.0914,292.824,two_closes_below_ma5,
2021-07-27,2021-07-26,BUY,8249,swing,shared_1m_account,3700,30.0,29.351,154.7531475,0.0,signal,2.5806858147713925
2021-07-27,2021-07-26,BUY,1109,swing,shared_1m_account,4200,26.4,25.872,154.84392,0.0,signal,2.915702479338842
2021-07-28,2021-07-27,SELL,5531,swing,shared_1m_account,9500,11.95,11.710999999999999,158.53766249999998,333.76349999999996,two_closes_below_ma5,
2021-07-29,2021-07-28,SELL,2633,swing,shared_1m_account,3800,30.0,29.4,159.201,335.16,two_closes_below_ma5,
2021-07-29,2021-07-28,SELL,8249,swing,shared_1m_account,3700,28.65,28.076999999999998,148.0359825,311.6547,two_closes_below_ma5,
2021-07-30,2021-07-29,SELL,1109,swing,shared_1m_account,4200,25.2,24.695999999999998,147.80556,311.1696,two_closes_below_ma5,
2021-07-30,2021-07-29,BUY,3454,swing,shared_1m_account,1900,83.7,81.732,221.28939,0.0,signal,2.600721255833687
2021-08-03,2021-08-02,SELL,3454,swing,shared_1m_account,1900,81.2,79.57600000000001,215.45202000000003,453.5832000000001,two_closes_below_ma5,
2021-08-04,2021-08-03,BUY,4557,swing,shared_1m_account,1400,63.6,63.91799999999999,127.51640999999998,0.0,signal,6.00548780487804
2021-08-05,2021-08-04,SELL,4557,swing,shared_1m_account,1400,64.0,62.72,125.1264,263.424,prior_swing_low_minus_3pct,
2021-08-09,2021-08-06,BUY,2451,swing,shared_1m_account,1200,75.5,73.402,125.51742,0.0,signal,1.9329880617977464
2021-08-09,2021-08-06,BUY,1309,swing,shared_1m_account,2000,45.1,44.589999999999996,127.08149999999998,0.0,signal,2.403341717570971
2021-08-10,2021-08-09,BUY,2115,swing,shared_1m_account,1600,44.1,44.320499999999996,101.05073999999999,0.0,signal,4.42941176470587
2021-08-11,2021-08-10,SELL,2115,swing,shared_1m_account,1600,43.5,42.63,97.1964,204.624,prior_swing_low_minus_3pct,
2021-08-12,2021-08-11,SELL,1309,swing,shared_1m_account,2000,43.1,42.238,120.37830000000001,253.428,two_closes_below_ma5,
2021-08-13,2021-08-12,SELL,2451,swing,shared_1m_account,1200,70.7,69.286,118.47906,249.4296,two_closes_below_ma5,
2021-08-13,2021-08-12,BUY,6456,swing,shared_1m_account,600,113.0,111.72,95.5206,0.0,signal,3.3382470119521903
2021-08-16,2021-08-13,BUY,2883,swing,shared_1m_account,6400,14.3,14.014000000000001,127.80768000000002,0.0,signal,3.6274374460741914
2021-08-16,2021-08-13,BUY,2208,swing,shared_1m_account,3800,24.1,23.471,127.095465,0.0,signal,4.285636031649416
2021-08-17,2021-08-16,BUY,1530,swing,shared_1m_account,2400,37.6,37.436,128.03112,0.0,signal,7.292727272727236
2021-08-17,2021-08-16,BUY,1906,swing,shared_1m_account,200,20.95,20.531,5.851335,0.0,signal,1.9646889952153106
2021-08-18,2021-08-17,SELL,6456,swing,shared_1m_account,600,103.0,100.94,86.3037,181.692,prior_swing_low_minus_3pct,
2021-08-18,2021-08-17,SELL,2883,swing,shared_1m_account,6400,13.5,13.23,120.6576,254.016,two_closes_below_ma5,
2021-08-18,2021-08-17,SELL,2208,swing,shared_1m_account,3800,22.6,22.148,119.93142,252.4872,two_closes_below_ma5,
2021-08-18,2021-08-17,SELL,1906,swing,shared_1m_account,200,19.6,19.208000000000002,5.474280000000001,11.5248,portfolio_dd9_keep_best_swing,
2021-08-19,2021-08-18,SELL,1530,swing,shared_1m_account,2400,36.7,35.966,123.00372000000002,258.95520000000005,prior_swing_low_minus_3pct,
2021-08-23,2021-08-20,BUY,1909,swing,shared_1m_account,5800,29.6,28.763,237.72619500000005,0.0,signal,1.532392115077248
2021-08-31,2021-08-30,SELL,1909,swing,shared_1m_account,5800,28.6,28.028000000000002,231.65142000000003,487.6872000000001,two_closes_below_ma5,
2021-09-02,2021-09-01,BUY,6230,swing,shared_1m_account,400,185.5,178.85,101.9445,0.0,signal,3.1140452698781145
2021-09-02,2021-09-01,BUY,5907,swing,shared_1m_account,3000,20.7,20.285999999999998,86.72264999999999,0.0,signal,2.585301614273577
2021-09-03,2021-09-02,SELL,5907,swing,shared_1m_account,3000,20.0,19.6,83.79000000000002,176.40000000000003,portfolio_dd9_keep_best_swing,
2021-09-07,2021-09-06,SELL,6230,swing,shared_1m_account,400,180.5,176.89,100.82730000000001,212.268,two_closes_below_ma5,
2021-09-08,2021-09-07,BUY,8072,swing,shared_1m_account,5900,24.0,23.52,197.7444,0.0,signal,8.129032258064493
2021-09-08,2021-09-07,BUY,1465,swing,shared_1m_account,11100,12.8,12.642,199.964835,0.0,signal,5.104441453566627
2021-09-09,2021-09-08,SELL,8072,swing,shared_1m_account,5900,23.35,22.883000000000003,192.38882250000003,405.0291,portfolio_dd9_keep_best_swing,
2021-09-10,2021-09-09,SELL,1465,swing,shared_1m_account,11100,12.7,12.446,196.864605,414.45180000000005,two_closes_below_ma5,
2021-10-15,2021-10-14,BUY,2615,swing,shared_1m_account,100,164.5,161.21,22.972425,0.0,signal,1.963580998781969
2021-10-20,2021-10-19,BUY,2241,swing,shared_1m_account,1200,57.9,56.35,96.3585,0.0,signal,3.2360260336906537
2021-10-21,2021-10-20,SELL,2615,swing,shared_1m_account,100,161.5,158.27,22.553475000000002,47.48100000000001,two_closes_below_ma5,
2021-10-21,2021-10-20,BUY,2115,swing,shared_1m_account,2000,40.3,39.543,112.69755,0.0,signal,7.493935565382191
2021-10-22,2021-10-21,BUY,1109,swing,shared_1m_account,2600,21.8,21.266,78.79053,0.0,signal,3.7638938053097473
2021-10-22,2021-10-21,BUY,6024,swing,shared_1m_account,1400,39.4,39.596999999999994,78.99601499999999,0.0,signal,1.884437086092715
2021-10-22,2021-10-21,BUY,2820,swing,shared_1m_account,3300,16.95,17.03475,80.10591187499999,0.0,signal,1.6738336052202292
2021-10-25,2021-10-22,SELL,2115,swing,shared_1m_account,2000,40.15,39.347,112.13895000000001,236.082,two_closes_below_ma5,
2021-10-26,2021-10-25,SELL,1109,swing,shared_1m_account,2600,21.1,20.678,76.61199,161.28840000000002,two_closes_below_ma5,
2021-10-27,2021-10-26,SELL,6024,swing,shared_1m_account,1400,39.0,38.22,76.2489,160.524,two_closes_below_ma5,
2021-10-27,2021-10-26,SELL,2820,swing,shared_1m_account,3300,16.65,16.316999999999997,76.73069249999999,161.53829999999996,two_closes_below_ma5,
2021-10-27,2021-10-26,BUY,6442,swing,shared_1m_account,4700,34.75,34.153,228.7397175,0.0,signal,4.985839416058374
2021-10-29,2021-10-28,SELL,2241,swing,shared_1m_account,1200,56.4,55.272,94.51512,198.9792,two_closes_below_ma5,
2021-11-02,2021-11-01,BUY,1783,swing,shared_1m_account,900,52.1,50.96,65.3562,0.0,signal,3.2348709267879814
2021-11-02,2021-11-01,BUY,3686,swing,shared_1m_account,2700,17.2,16.954,65.23051500000001,0.0,signal,1.8355106459761807
2021-11-04,2021-11-03,SELL,6442,swing,shared_1m_account,4700,34.5,33.81,226.442475,476.721,two_closes_below_ma5,
2021-11-04,2021-11-03,SELL,1783,swing,shared_1m_account,900,51.5,50.47,64.72777500000001,136.269,two_closes_below_ma5,
2021-11-05,2021-11-04,SELL,3686,swing,shared_1m_account,2700,16.3,15.974,61.459965000000004,129.38940000000002,two_closes_below_ma5,
2021-11-09,2021-11-08,BUY,2010,swing,shared_1m_account,3700,23.9,23.128,121.94238000000001,0.0,signal,2.3950293406972722
2021-11-10,2021-11-09,BUY,2204,swing,shared_1m_account,1200,68.0,68.33999999999999,116.86139999999999,0.0,signal,4.2410757946210085
2021-11-12,2021-11-11,SELL,2204,swing,shared_1m_account,1200,66.5,65.17,111.4407,234.612,prior_swing_low_minus_3pct,
2021-11-16,2021-11-15,SELL,2010,swing,shared_1m_account,3700,22.6,22.148,116.77533000000001,245.8428,two_closes_below_ma5,
2021-11-23,2021-11-22,BUY,2923,swing,shared_1m_account,3000,28.15,27.734,118.56285,0.0,signal,2.694365284974084
2021-11-23,2021-11-22,BUY,8464,swing,shared_1m_account,200,385.5,383.67,109.34595,0.0,signal,2.8890813253011998
2021-11-23,2021-11-22,BUY,2483,swing,shared_1m_account,3400,25.4,24.549,118.939905,0.0,signal,2.6957174231332264
2021-11-24,2021-11-23,BUY,3501,swing,shared_1m_account,1700,50.6,49.0,118.7025,0.0,signal,2.8427770257203577
2021-11-24,2021-11-23,BUY,2236,swing,shared_1m_account,3300,26.5,25.97,122.123925,0.0,signal,3.4231107205623945
